record_id,Unnamed: 0,title,abstract,label_included,label_abstract_screening,duplicate_record_id,atd
61,60,A randomized trial of electronic clinical reminders to improve quality of care for diabetes and coronary artery disease.,"Objective: The aim of this study was to evaluate the impact of an integrated patient-specific electronic clinical reminder system on diabetes and coronary artery disease (CAD) care and to assess physician attitudes toward this reminder system.  Design: We enrolled 194 primary care physicians caring for 4549 patients with diabetes and 2199 patients with CAD at 20 ambulatory clinics. Clinics were randomized so that physicians received either evidence-based electronic reminders within their patients' electronic medical record or usual care. There were five reminders for diabetes care and four reminders for CAD care.  Measurements: The primary outcome was receipt of recommended care for diabetes and CAD. We created a summary outcome to assess the odds of increased compliance with overall diabetes care (based on five measures) and overall CAD care (based on four measures). We surveyed physicians to assess attitudes toward the reminder system.  Results: Baseline adherence rates to all quality measures were low. While electronic reminders increased the odds of recommended diabetes care (odds ratio [OR] 1.30, 95% confidence interval [CI] 1.01–1.67) and CAD (OR 1.25, 95% CI 1.01–1.55), the impact of individual reminders was variable. A total of three of nine reminders effectively increased rates of recommended care for diabetes or CAD. The majority of physicians (76%) thought that reminders improved quality of care.  Conclusion: An integrated electronic reminder system resulted in variable improvement in care for diabetes and CAD. These improvements were often limited and quality gaps persist.",1,1,,277.0
76,75,Effects of computer reminders on complications of peripheral venous catheters and nurses' adherence to a guideline in paediatric care--a cluster randomised study,"BACKGROUND: Reminder systems in electronic patient records (EPR) have proven to affect both health care professionals' behaviour and patient outcomes. The aim of this cluster randomised trial was to investigate the effects of implementing a clinical practice guideline (CPG) for peripheral venous catheters (PVCs) in paediatric care in the format of reminders integrated in the EPRs, on PVC-related complications, and on registered nurses' (RNs') self-reported adherence to the guideline. An additional aim was to study the relationship between contextual factors and the outcomes of the intervention. METHODS: The study involved 12 inpatient units at a paediatric university hospital. The reminders included choice of PVC, hygiene, maintenance, and daily inspection of PVC site. Primary outcome was documented signs and symptoms of PVC-related complications at removal, retrieved from the EPR. Secondary outcome was RNs' adherence to a PVC guideline, collected through a questionnaire that also included RNs' perceived work context, as measured by the Alberta Context Tool. Units were allocated into two strata, based on occurrence of PVCs. A blinded simple draw of lots from each stratum randomised six units to the control and intervention groups, respectively. Units were not blinded. The intervention group included 626 PVCs at baseline and 618 post-intervention and the control group 724 PVCs at baseline and 674 post-intervention. RNs included at baseline were 212 (65.4 %) and 208 (71.5 %) post-intervention. RESULTS: No significant effect was found for the computer reminders on PVC-related complications nor on RNs' adherence to the guideline recommendations. The complication rate at baseline and post-intervention was 40.6 % (95 % confidence interval (CI) 36.7-44.5) and 41.9 % (95 % CI 38.0-45.8), for the intervention group and 40.3 % (95 % CI 36.8-44.0) and 46.9 % (95 % CI 43.1-50.7) for the control. In general, RNs' self-rated work context varied from moderately low to moderately high, indicating that conditions for a successful implementation to occur were less optimal. CONCLUSIONS: The reminders might have benefitted from being accompanied by a tailored intervention that targeted specific barriers, such as the low frequency of recorded reasons for removal, the low adherence to daily inspection of PVC sites, and the lack of regular feedback to the RNs. TRIAL REGISTRATION: Current Controlled Trials ISRCTN44819426.",1,1,,304.0
8,7,Improving antibiotic prescribing for adults with community acquired pneumonia: Does a computerised decision support system achieve more than academic detailing alone?--A time series analysis,"BACKGROUND: The ideal method to encourage uptake of clinical guidelines in hospitals is not known. Several strategies have been suggested. This study evaluates the impact of academic detailing and a computerised decision support system (CDSS) on clinicians' prescribing behaviour for patients with community acquired pneumonia (CAP). METHODS: The management of all patients presenting to the emergency department over three successive time periods was evaluated"";"" the baseline, academic detailing and CDSS periods. The rate of empiric antibiotic prescribing that was concordant with recommendations was studied over time comparing pre and post periods and using an interrupted time series analysis. RESULTS: The odds ratio for concordant therapy in the academic detailing period, after adjustment for age, illness severity and suspicion of aspiration, compared with the baseline period was OR = 2.79 [1.88, 4.14], p < 0.01, and for the computerised decision support period compared to the academic detailing period was OR = 1.99 [1.07, 3.69], p = 0.02. During the first months of the computerised decision support period an improvement in the appropriateness of antibiotic prescribing was demonstrated, which was greater than that expected to have occurred with time and academic detailing alone, based on predictions from a binary logistic model. CONCLUSION: Deployment of a computerised decision support system was associated with an early improvement in antibiotic prescribing practices which was greater than the changes seen with academic detailing. The sustainability of this intervention requires further evaluation.",1,1,,308.0
13,12,Impact of environmental olfactory cues on hand hygiene behaviour in a simulated hospital environment: a randomized study,"This study investigated the impact of a fresh scent on the rate of hand hygiene compliance (HHC) among novice healthcare providers. In all, 165 participants examined a standardized patient with one sample exposed to fresh scent (N = 79) and the other exposed to the standard environment (N = 86). Hand hygiene behaviours were tracked before patient contact using video surveillance. The standard environment group had an HHC rate of 51% whereas participants in the fresh scent group had a higher HHC rate of 80% (P < 0.001). These data demonstrate that hand hygiene behaviour may be subconsciously influenced by cues in the environment.",1,1,,312.0
73,72,Computer screen saver hand hygiene information curbs a negative trend in hand hygiene behavior.,"Background Appropriate hand hygiene among health care workers is the most important infection prevention measure"";"" however, compliance is generally low. Gain-framed messages (ie, messages that emphasize the benefits of hand hygiene rather than the risks of noncompliance) may be most effective, but have not been tested.  Methods The study was conducted in a 27-bed neonatal intensive care unit. We performed an interrupted time series analysis of objectively measured hand disinfection events. We used electronic devices in hand alcohol dispensers, which continuously documented the frequency of hand disinfection events. In addition, hand hygiene compliance before and after the intervention period were directly observed.  Results The negative trend in hand hygiene events per patient-day before the intervention (decrease by 2.3 [standard error, 0.5] per week) changed to a significant positive trend (increase of 1.5 [0.5] per week) after the intervention (P < .001). The direct observations confirmed these results, showing a significant improvement in hand hygiene compliance from 193 of 303 (63.6%) observed hand hygiene events at pretest to 201 of 281 (71.5%) at posttest.  Conclusions We conclude that gain-framed messages concerning hand hygiene presented on screen savers may improve hand hygiene compliance.",1,1,,339.0
80,79,Provision of social norm feedback to high prescribers of antibiotics in general practice: a pragmatic national randomised controlled trial.,"Background Unnecessary antibiotic prescribing contributes to antimicrobial resistance. In this trial, we aimed to reduce unnecessary prescriptions of antibiotics by general practitioners (GPs) in England.  Methods In this randomised, 2?×?2 factorial trial, publicly available databases were used to identify GP practices whose prescribing rate for antibiotics was in the top 20% for their National Health Service (NHS) Local Area Team. Eligible practices were randomly assigned (1:1) into two groups by computer-generated allocation sequence, stratified by NHS Local Area Team. Participants, but not investigators, were blinded to group assignment. On Sept 29, 2014, every GP in the feedback intervention group was sent a letter from England's Chief Medical Officer and a leaflet on antibiotics for use with patients. The letter stated that the practice was prescribing antibiotics at a higher rate than 80% of practices in its NHS Local Area Team. GPs in the control group received no communication. The sample was re-randomised into two groups, and in December, 2014, GP practices were either sent patient-focused information that promoted reduced use of antibiotics or received no communication. The primary outcome measure was the rate of antibiotic items dispensed per 1000 weighted population, controlling for past prescribing. Analysis was by intention to treat. This trial is registered with the ISRCTN registry, number ISRCTN32349954, and has been completed.  Findings Between Sept 8 and Sept 26, 2014, we recruited and assigned 1581 GP practices to feedback intervention (n=791) or control (n=790) groups. Letters were sent to 3227 GPs in the intervention group. Between October, 2014, and March, 2015, the rate of antibiotic items dispensed per 1000 population was 126·98 (95% CI 125·68–128·27) in the feedback intervention group and 131·25 (130·33–132·16) in the control group, a difference of 4·27 (3·3%""; incidence rate ratio [IRR] 0·967 [95% CI 0·957–0·977]; p<0·0001), representing an estimated 73?406 fewer antibiotic items dispensed. In December, 2014, GP practices were re-assigned to patient-focused intervention (n=777) or control (n=804) groups. The patient-focused intervention did not significantly affect the primary outcome measure between December, 2014, and March, 2015 (antibiotic items dispensed per 1000 population: 135·00 [95% CI 133·77–136·22] in the patient-focused intervention group and 133·98 [133·06–134·90] in the control group; IRR for difference between groups 1·01, 95% CI 1·00–1·02; p=0·105).  Interpretation Social norm feedback from a high-profile messenger can substantially reduce antibiotic prescribing at low cost and at national scale;"" this outcome makes it a worthwhile addition to antimicrobial stewardship programmes.",1,1,,361.0
58,57,Effect of varying the number and location of alcohol-based hand rub dispensers on usage in a general inpatient medical unit.,"We sequentially increased the number of wall-mounted alcohol-based hand rub dispensers in a small medical unit to evaluate effects on hand hygiene performance. Above a certain point, addition of more dispensers did not increase hand hygiene frequency, which appeared to be influenced more by location than by total number of dispensers.",1,1,,376.0
35,34,Opportunistic electronic reminders. Improving performance of preventive care in general practice,"BACKGROUND: Preventive care is an important role for general practitioners, yet opportunities for prevention are often missed. METHOD: We provided an automatic electronic record preventive care reminder system for 12 preventive care activities for one 10 doctor practice. All patients who attended were randomised by the terminal digit of their record number. RESULTS: The control uptake of opportunistic prevention was low"";"" ranging from 1.5% (tetanus immunisation) to 27% (influenza immunisation). The reminders increased this by significant but small amounts for four out of 12 activities (immunisation for tetanus and pneumococcus and recording of allergies and weight), insignificant increases for four (mumps, measles and rubella immunisation, recording of smoking, and taking of cervical smears and of blood pressure), and insignificantly decreased influenza immunisation, and screening for diabetes and hyperlipidaemia. DISCUSSION: Opportunistic electronic reminders have the potential to increase preventive care in general practice.",1,1,,380.0
24,23,Electronic health record-based decision support to improve asthma care: a cluster-randomized trial.,"OBJECTIVE: Asthma continues to be 1 of the most common chronic diseases of childhood and affects 6 million US children. Although National Asthma Education Prevention Program guidelines exist and are widely accepted, previous studies have demonstrated poor clinician adherence across a variety of populations. We sought to determine if clinical decision support (CDS) embedded in an electronic health record (EHR) would improve clinician adherence to national asthma guidelines in the primary care setting. METHODS: We conducted a prospective cluster-randomized trial in 12 primary care sites over a 1-year period. Practices were stratified for analysis according to whether the site was urban or suburban. Children aged 0 to 18 years with persistent asthma were identified by International Classification of Diseases, Ninth Revision codes for asthma. The 6 intervention-practice sites had CDS alerts imbedded in the EHR. Outcomes of interest were the proportion of children with at least 1 prescription for controller medication, an up-to-date asthma care plan, and the performance of office-based spirometry. RESULTS: Increases in the number of prescriptions for controller medications, over time, was 6% greater (P  .006) and 3% greater for spirometry (P  .04) in the intervention urban practices. Filing an up-todate asthma care plan improved 14% (P  .03) and spirometry improved 6% (P  .003) in the suburban practices with the intervention. CONCLUSION: In our study, using a cluster-randomized trial design, CDS in the EHR, at the point of care, improved clinician compliance with National Asthma Education Prevention Program guidelines. Pediatrics 2010;""125:e770–e777",1,1,,404.0
47,46,The effect of mobile phone text-message reminders on Kenyan health workers' adherence to malaria treatment guidelines: a cluster randomised trial. ,"Background Health workers' malaria case-management practices often differ from national guidelines. We assessed whether text-message reminders sent to health workers' mobile phones could improve and maintain their adherence to treatment guidelines for outpatient paediatric malaria in Kenya.  Methods From March 6, 2009, to May 31, 2010, we did a cluster-randomised controlled trial at 107 rural health facilities in 11 districts in coastal and western Kenya. With a computer-generated sequence, health facilities were randomly allocated to either the intervention group, in which all health workers received text messages on their personal mobile phones on malaria case-management for 6 months, or the control group, in which health workers did not receive any text messages. Health workers were not masked to the intervention, although patients were unaware of whether they were in an intervention or control facility. The primary outcome was correct management with artemether-lumefantrine, defined as a dichotomous composite indicator of treatment, dispensing, and counselling tasks concordant with Kenyan national guidelines. The primary analysis was by intention to treat. The trial is registered with Current Controlled Trials, ISRCTN72328636.  Findings 119 health workers received the intervention. Case-management practices were assessed for 2269 children who needed treatment (1157 in the intervention group and 1112 in the control group). Intention-to-treat analysis showed that correct artemether-lumefantrine management improved by 23·7 percentage-points (95% CI 7·6–40·0""; p=0·004) immediately after intervention and by 24·5 percentage-points (8·1–41·0;"" p=0·003) 6 months later.  Interpretation In resource-limited settings, malaria control programmes should consider use of text messaging to improve health workers' case-management practices.",1,1,,435.0
11,10,Hospital clinicians’ responsiveness to assay cost feedback: a prospective blinded controlled intervention study.,,1,1,,534.0
19,18,Design factors for success or failure of guideline-based decision support systems: an hypothesis involving case complexity,"Computer-based decision support systems (CDSSs) are currently mostly reminder systems. However, the effectiveness of such systems to modify physician behavior is not always observed. We assume that this approach is appropriate when physicians think they know how to prescribe and consider they don't need to be helped, i.e. for simple clinical cases. On the opposite, on-demand approaches allowing for flexibility in the interpretation of patient conditions are more appropriate for more complex cases, e.g. in chronic disease management. ASTI is a CDSS operating in two modes, a critiquing mode working as a reminder-based system and a user-initiated guiding mode. Using a clinical case complexity score, a pre/post-intervention experiment with 10 GPs and 15 cases of hypertensive patients has been performed. Preliminary results tend to indicate that reminder-based interaction is appropriate for simple cases and that physicians are willing to use on-demand systems as clinical situations become complex, making both modes complementary.",1,1,,553.0
10,9,Use of action planning to increase provision of smoking cessation care by general practitioners: role of plan specificity and enactment,"Background Strategies are needed to help general practitioners (GPs) promote smoking cessation as recommended by guidelines. This study examines whether the quality of action planning among GPs improves their provision of smoking cessation care.  Methods The effectiveness of a 1-h training programme was examined in a cluster randomised controlled trial in which 49 GPs participated. GPs who followed the training (intervention group"";"" n?=?25) formulated action plans related to i) enquiring about smoking, ii) advising to quit smoking, and iii) arranging follow-up for smokers motivated to quit. GPs also formulated a coping plan for encountering smokers not motivated to quit. The quality of these plans (plan specificity) was rated and, 6 weeks after the training, GPs reported on the performance of these plans (plan enactment). Multilevel regression analyses were used to examine the effects of plan specificity and plan enactment on patient-reported smoking cessation activities of the GPs in the intervention group (n?=?1,632 patients) compared with the control group (n?=?1,769 patients).  Results Compared to the control group, GPs who formulated a highly specific action plan during the training asked their patients about smoking more often after the training compared to prior to the training (OR 2.11, 95% CI 1.51–2.95). GPs were most likely to have asked patients about smoking after the training compared to prior to the training when they had enacted a highly specific formulated action plan (OR 3.08, 95% CI 2.04–4.64). The effects of GP plan specificity and plan enactment on asking patient about smoking were most prominent among GPs who, at baseline, intended to provide smoking cessation care.  Conclusions A highly specific action plan formulated by a GP on when, how, and by whom patients will be asked about smoking had a positive effect on GPs’ asking patients about smoking, especially when these professionals also reported to have enacted this plan. This effect was most prominent among GPs who intended to provide smoking cessation care prior to the intervention. Training in devising personalised coping plans is recommended to further increase GPs’ provision of advice to quit smoking and arranging follow-up support to quit smoking.",1,1,,559.0
36,35,Improving handover from intensive care to ward medical teams with simple changes to paperwork,"Medical handover has been highlighted by the General Medical Council[1] as a critical step in patient care, ensuring continuity of care, patient safety, and enabling efficient multidisciplinary functioning. Handover between doctors on the intensive care team and the ward teams in the Great Western Hospital on step down was evaluated by assessing discharge summaries and patient notes, and by following up discharged patients. Handover was found to be present only in the minority of patients and documented in none.  Simple changes were made to discharge paperwork in the form of a prompt and documentation of to whom handover was made, as well as the creation of space in the daily review sheets for patients with outstanding handover to be completed. The initial audit findings were presented at a local meeting to remind staff of the importance of handover. These simple modifications brought the handover rates up to 100% (n=12). The rates of documentation of handover also rose from 0% to 100%. This quality improvement project serves to demonstrate that carefully targeted, simple changes to practice in identified critical areas can produce dramatic as well as legally and ethically required results in a very short space of time.",1,1,,598.0
34,33,"Just-in-time evidence-based e-mail “reminders” in home health care: impact on""nurse practices.","Objective. To test the effectiveness of two interventions designed to improve the adoption of evidence-based practices by home health nurses caring for heart failure (HF) patients.  Data Sources/Study Setting. Information on nurse practices was abstracted from the clinical records of patients admitted between June 2000 and November 2001 to the care of 354 study nurses at a large, urban, nonprofit home care agency.  Study Design. The study employed a randomized design with nurses assigned to usual care or one of two intervention groups upon identification of an eligible patient. The basic intervention was a one-time e-mail reminder highlighting six HF-specific clinical recommendations. The augmented intervention consisted of the initial e-mail reminder supplemented by provider prompts, patient education material, and clinical nurse specialist outreach.  Data Collection. At each home health visit provided by a study nurse to an eligible HF patient during the 45-day follow-up period, a structured chart abstraction tool was used to collect information on whether the nurse provided the care practices highlighted in the e-mail reminder.  Principal Findings. Both the basic and the augmented interventions greatly increased the practice of evidence-based care, according to patient records, in the areas of patient assessment and instructions about HF disease management. While not all results were statistically significant at conventional levels, intervention effects were positive in virtually all cases and effect magnitudes frequently were large.  Conclusions. The results of this randomized trial strongly support the efficacy of just-in-time evidence-based reminders as a means of changing clinical practice among home health nurses who are geographically dispersed and spend much of their time in the field.",1,1,,604.0
52,51,The employment of ward opinion leaders for continuing education in the hospital.,"Opinion leaders (OLs) are members within a social group with significant social influence over others. A guideline on urinary catheter care was introduced in three groups (A, B and C) of two randomly allocated wards. Two OLs per ward were identifed by nurses in groups A and B, using a sociomem'c method. For education, in-service lectures for 30% of nurses and OLs tutorials for all nurses were used in group A""; OLs tutorials in B, lectures in C and ward nurses were in turn responsible for educating new arrivals of student nurses. Before and after the education programme, the guideline's frequency of practice was assessed by surveying 30% of randomly selected nurses and by direct observation for incorrect practices. A student's quiz on the guideline was also conducted. For all three methods of measurement, the best results were in group A followed by B and C;"" and the differences for the three groups were significant (p<.05). This indicates that continuing education in the hospital can be effectively conducted by the enlistment of ward OLs.",1,1,,641.0
38,37,Feasibility and acceptability of two incentive-based implementation strategies for mental health therapists implementing cognitive-behavioral therapy: a pilot study to inform a randomized controlled trial,"Background Informed by our prior work indicating that therapists do not feel recognized or rewarded for implementation of evidence-based practices, we tested the feasibility and acceptability of two incentive-based implementation strategies that seek to improve therapist adherence to cognitive-behavioral therapy for youth, an evidence-based practice.  Methods This study was conducted over 6 weeks in two community mental health agencies with therapists (n?=?11) and leaders (n?=?4). Therapists were randomized to receive either a financial or social incentive if they achieved a predetermined criterion on adherence to cognitive-behavioral therapy. In the first intervention period (block 1""; 2 weeks), therapists received the reward they were initially randomized to if they achieved criterion. In the second intervention period (block 2;"" 2 weeks), therapists received both rewards if they achieved criterion. Therapists recorded 41 sessions across 15 unique clients over the project period. Primary outcomes included feasibility and acceptability. Feasibility was assessed quantitatively. Fifteen semi-structured interviews were conducted with therapists and leaders to assess acceptability. Difference in therapist adherence by condition was examined as an exploratory outcome. Adherence ratings were ascertained using an established and validated observational coding system of cognitive-behavioral therapy.  Results Both implementation strategies were feasible and acceptable—however, modifications to study design for the larger trial will be necessary based on participant feedback. With respect to our exploratory analysis, we found a trend suggesting the financial reward may have had a more robust effect on therapist adherence than the social reward.  Conclusions Incentive-based implementation strategies can be feasibly administered in community mental health agencies with good acceptability, although iterative pilot work is essential. Larger, fully powered trials are needed to compare the effectiveness of implementation strategies to incentivize and enhance therapists’ adherence to evidence-based practices such as cognitive-behavioral therapy.",1,1,,653.0
