,record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
683,684,Cultivation of a learning culture in general practice: an educational intervention,"BACKGROUND: Increasing challenges are faced in primary care, including the increase in chronic disease and its management in the community. This paper describes an educational initiative developed to help local general practitioners (GPs) and primary care teams manage chronic conditions and address referral behaviour. The purpose of this study was to evaluate the initiative through the exploration of the experiences of the participants and providers. METHODS: A variety of methods was used to collect data for the evaluation. These included feedback from participants in the form of workshop evaluation questionnaires, semi-structured interviews of both participants and presenters and focus groups involving participants. RESULTS: Following analysis of the data, five themes were identified across all the methods used. This paper focuses on the key themes of 'practice change' and 'referral behaviour' as they relate to the specific aims and objectives of the initiative. The data indicated that participants had identified actual changes in practice following their participation in the educational initiative, including changes in individual practice and prescribing behaviour as well as in the provision of healthcare in the community. Changes identified in referral behaviour were evident in feedback from both participants and presenters in secondary care. Participants indicated proposed changes, including an anticipated reduction in referrals for dermatology with greater management of conditions in primary care, as well as a greater awareness of indications for early referral. The use of guidelines in aiding referral decisions was identified and the content and information required from referral letters was also a key area. CONCLUSION: The evaluation of this educational initiative has identified changes in practice in primary care and demonstrates how educational interventions can support and enhance future developments in primary care.",0,0,
684,685,Effect of computer-assisted European Best Practice Guideline implementation on adherence and target attainment: ORAMA results.,"Background: The success of guidelines depends largely on effective implementation and uptake in clinical practice. The Optimal Renal Anemia Management Assessment (ORAMA) study investigated the impact of European Best Practice Guideline (EBPG) prompting on patient outcomes. Methods: ORAMA was a prospective, international, multicenter, cluster-randomized study. Fifty-three centers in eight European countries enrolled patients with chronic kidney disease stage V receiving chronic dialysis. Patients were either anemic (hemoglobin [Hb] <11 g/dL [110 g/L]) or treated with erythropoiesis stimulating agents and/or iron supplementation. Centers were randomized to two groups, with or without access to a computerized clinical decision support (CDS) system. In a post hoc analysis,patients were further subdivided into adherence or non-adherence of investigators to the EBPG regardless of CDS usage. Primary endpoint was the proportion of patients with Hb >11 g/ dL (110 g/L), reflecting hematological targets in the revised EPBG. Results: In this population of 599 dialysis patients, hematological targets did not differ in the presence or absence of a CDS system. There was a general shift towards improved patient distribution by Hb categories while the width of the distribution curves remained unchanged. The proportion of patients with Hb >11 g/dL (110 g/L) was higher among adherers (79% and 84% with or without CDS use, respectively) than non-adherers (59% and 57%, respectively). Conclusions: ORAMA is the first international study to show that adherence to EBPG improved attainment of anemia indices. The availability of a CDS system did not affect anemia management.",0,1,
685,686,A randomized controlled trial of an extensive lifestyle management intervention (ELMI) following cardiac rehabilitation: study design and baseline data,"BACKGROUND: Cardiac rehabilitation programs (CRP) represent comprehensive interventions that are typically limited to four months. Following completion of CRP, it appears that risk factors and lifestyle behaviours may deteriorate. The Extensive Lifestyle Management Intervention (ELMI) Following Cardiac Rehabilitation trial will investigate the benefits of a randomized intervention to prevent these adverse changes. METHODS: Patients with ischemic heart disease (IHD) were randomized following a standard CRP to the ELMI or to usual care. The ELMI program is a case-managed intervention aimed at individualizing risk factor and lifestyle management based on current treatment guidelines. The program consists of cardiac rehabilitation sessions, telephone follow-up and risk factor and lifestyle counselling sessions. Health professionals work with participants using behavioural counselling and communications with participants' family physicians. Usual care participants return to their family physicians' care, and come to the study clinic only to undergo annual outcomes assessment. The primary outcome is change in IHD global risk after four years. Secondary outcomes include combined cardiovascular events, health care utilization, lifestyle adherence, quality of life and risk factors. RESULTS: Over 28 months, 302 men and women were randomized. This represented 29% of the total population screened. The average age of study participants is 64 years, 18% are women, 53% have had a previous myocardial infarction, 73% have undergone previous revascularization and 20% have diabetes mellitus. Ischemic heart disease risk factors for the entire cohort improved significantly after subjects had gone through previous CRPs. Baseline risk factors, lifestyle behaviours and medications were similar between the groups. CONCLUSIONS: This study population is representative of patients completing a standard CRP. Results of the ELMI trial will provide valuable information for the future design of CRPs.",0,0,
686,687,"Understanding the neurobiology, assessment, and treatment of substances of abuse and dependence: a guide for the critical care nurse","What do I as a critical care nurse do? Nurses, by virtue of being trained in health promotion, and also because they interact with patients, families, and communities, have firsthand opportunities to play an active role in practicing primary prevention. To avoid the first occurrence of substance abuse, assess community need, assess facility needs, and identify potential risk. Identify the magnitude of the problem. Intervene early with the youth and at-risk populations. Refer patients and their families to mental health specialists. Provide education to patients, families, communities. To reduce occurrences of substance abuse, practicing secondary prevention requires prompt action in the earliest moments of recognizing a problem and directing patients to early intervention and rehabilitation. Screening your patients, providing brief education, and prompt referral constitutes early intervention. To retard the progress of the disease, practice tertiary prevention by providing education, counseling, and support to the afflicted in achieving and maintaining sobriety through medication compliance and rehabilitative group and counseling work. The goal of intervention in the lives of substance abusers is to stop drug use, avoid relapse, and sustain recovery. After years of research, NIDA has identified 13 fundamental principles to effective drug abuse treatment. 1. Addiction is a complex but treatable disease that affects brain function and behavior. 2. No single treatment is appropriate for everyone. 3. Treatment needs to be readily available. 4. Effective treatment attends to multiple needs of the individual, not just his or her drug abuse. 5. Remaining in treatment for an adequate period of time is critical. 6. Counseling--individual and/or group--and other behavioral therapies are the most commonly used forms of drug abuse treatment. 7. Medications are an important element of treatment for many patients, especially when combined with counseling and other behavioral therapies. 8. An individual's treatment and services plan must be assessed continually and modified as necessary to ensure it meets his or her changing needs. 9. Many drug-addicted individuals also have other mental disorders that need treatment. 10. Medically assisted detoxification in the first stage of addiction treatment and by itself does little to change long-term drug abuse. 11. Treatment does not need to be voluntary to be effective. 12. Drug use during treatment must be monitored continuously, because lapses during treatment do occur. 13. Treatment programs should assess patients for the presence of HIV/AIDS, hepatitis B and C, tuberculosis, and other infectious diseases, as well as provide targeted risk-reduction counseling to help patients modify or change behaviors that place them at risk of contracting or spreading infectious diseases. To truly impact this disease, there needs to be improvement in the identification of risk factors and early identification and early intervention with children and adolescents. The future of neuroscience is in objective brain scans and genetic testing. Out of these approaches can come more objective measures of addiction and dependence using brain scans and genetic testing. These measures would potentially allow for the development of vaccines for specific drugs of abuse and dependence, as well as increasingly selective and effective pharmacologic approaches for treatment and a new consensus on standard of care for substance dependence.",0,0,
687,688,Randomised controlled trial of a complex intervention by primary care nurses to increase walking in patients aged 60-74 years: protocol of the PACE-Lift (Pedometer Accelerometer Consultation Evaluation - Lift) trial,"BACKGROUND: Physical activity is essential for older peoples' physical and mental health and for maintaining independence. Guidelines recommend at least 150 minutes weekly, of at least moderate intensity physical activity, with activity on most days. Older people's most common physical activity is walking, light intensity if strolling, moderate if brisker. Less than 20% of United Kingdom 65-74 year olds report achieving the guidelines, despite most being able to. Effective behaviour change techniques include strategies such as goal setting, self-monitoring, building self-efficacy and relapse prevention. Primary care physical activity consultations allow individual tailoring of advice. Pedometers measure step-counts and accelerometers measure physical activity intensity. This protocol describes an innovative intervention to increase walking in older people, incorporating pedometer and accelerometer feedback within a primary care nurse physical activity consultation, using behaviour change techniques. METHODS/DESIGN: DESIGN: Randomised controlled trial with intervention and control (usual care) arms plus process and qualitative evaluations. PARTICIPANTS: 300 people aged 60-74 years registered with 3 general practices within Oxfordshire and Berkshire West primary care trusts, able to walk outside and with no restrictions to increasing their physical activity. INTERVENTION: 3 month pedometer and accelerometer based intervention supported by practice nurse physical activity consultations. Four consultations based on behaviour change techniques, physical activity diary, pedometer average daily steps and accelerometer feedback on physical activity intensity. Individual physical activity plans based on increasing walking and other existing physical activity will be produced. OUTCOMES: Change in average daily steps (primary outcome) and average time spent in at least moderate intensity physical activity weekly (secondary outcome) at 3 months and 12 months, assessed by accelerometry. Other outcomes include quality of life, mood, exercise self-efficacy, injuries. Qualitative evaluations will explore reasons for trial non-participation, the intervention's acceptability to patients and nurses and factors enhancing or acting as barriers for older people in increasing their physical activity levels. DISCUSSION: The PACE-Lift trial will determine the feasibility and efficacy of an intervention for increasing physical activity among older primary care patients. Steps taken to minimise bias and the challenges anticipated will be discussed. Word count 341. TRIAL REGISTRATION NUMBER: ISRCTN42122561.",0,0,
688,689,"A case report of evaluating a large-scale health systems improvement project in an uncontrolled setting: a quality improvement initiative in KwaZulu-Natal, South Africa","Objective New approaches are needed to evaluate quality improvement (QI) within large-scale public health efforts. This case report details challenges to large-scale QI evaluation, and proposes solutions relying on adaptive study design.  Study design We used two sequential evaluative methods to study a QI effort to improve delivery of HIV preventive care in public health facilities in three districts in KwaZulu-Natal, South Africa, over a 3-year period. We initially used a cluster randomised controlled trial (RCT) design.  Principal findings During the RCT study period, tensions arose between intervention implementation and evaluation design due to loss of integrity of the randomisation unit over time, pressure to implement changes across the randomisation unit boundaries, and use of administrative rather than functional structures for the randomisation. In response to this loss of design integrity, we switched to a more flexible intervention design and a mixed-methods quasiexperimental evaluation relying on both a qualitative analysis and an interrupted time series quantitative analysis.  Conclusions Cluster RCT designs may not be optimal for evaluating complex interventions to improve implementation in uncontrolled ‘real world’ settings. More flexible, context-sensitive evaluation designs offer a better balance of the need to adjust the intervention during the evaluation to meet implementation challenges while providing the data required to evaluate effectiveness. Our case study involved HIV care in a resource-limited setting, but these issues likely apply to complex improvement interventions in other settings.",0,0,
689,690,Genetic evaluation of oocyte donors: recipient couple preferences and outcome of testing,"OBJECTIVE: To report preferences of recipient couples for genetic testing of their oocyte donors. DESIGN: Observational report of results from a genetic testing-options form implemented as part of routine care. SETTING: Private practice. PATIENT(S): Recipients and oocyte donors. INTERVENTION(S): Recipient couples completed a form before screening of their oocyte donor that outlined required screening and recommended tests that the couple could accept or decline. Couples were given information about carrier frequency, risk to their child if results were abnormal, and cost. MAIN OUTCOME MEASURE(S): Percentage of couples accepting optional testing. RESULT(S): Of the 63 couples with data available from their first testing-options form, 42 (67%) accepted and 21 (33%) declined fragile X testing, whereas 34 (54%) accepted and 29 (46%) declined karyotyping. When asked whether they would accept additional testing of their donor if it was recommended by a genetic counselor, 15 (24%) said that they would accept additional testing regardless of cost, 35 (56%) declined, and 13 (20%) indicated that their decision would depend on the cost. In many cases, history was elicited by the genetic counselor or test results were obtained that influenced further testing, decisions to proceed, or provided information important for the child. CONCLUSION(S): Recipient couples sometimes chose to decline tests that we recommended but did not require, despite the relatively low cost of this testing compared with the total cost of the oocyte donation cycle.",0,0,
690,691,A process for developing community consensus regarding the diagnosis and management of attention-deficit/hyperactivity disorder,"There remain large discrepancies between pediatricians' practice patterns and the American Academy of Pediatrics (AAP) guidelines for the assessment and treatment of children with attention-deficit/hyperactivity disorder (ADHD). Several studies raise additional concerns about access to ADHD treatment for girls, blacks, and poorer individuals. Barriers may occur at multiple levels, including identification and referral by school personnel, parents' help-seeking behavior, diagnosis by the medical provider, treatment decisions, and acceptance of treatment. Such findings confirm the importance of establishing appropriate mechanisms to ensure that children of both genders and all socioeconomic, racial, and ethnic groups receive appropriate assessment and treatment. Publication of the AAP ADHD toolkit provides resources to assist with implementing the ADHD guidelines in clinical practice. These resources address a number of the barriers to office implementation, including unfamiliarity with Diagnostic and Statistical Manual of Mental Disorders criteria, difficulty identifying comorbidities, and inadequate knowledge of effective coding practices. Also crucial to the success of improved processes within clinical practice is community collaboration in care, particularly collaboration with the educational system. Such collaboration addresses other barriers to good care, such as pressures from parents and schools to prescribe stimulants, cultural biases that may prevent schools from assessing children for ADHD or may prevent families from seeking health care, and inconsistencies in recognition and referral among schools in the same system. Collaboration may also create efficiencies in collection of data and school-physician communications, thereby decreasing physicians' non-face-to-face (and thus nonreimbursable) elements of care. This article describes a process used in Guilford County, North Carolina, to develop a consensus among health care providers, educators, and child advocates regarding the assessment and treatment of children with symptoms of ADHD. The outcome, ie, a community protocol followed by school personnel and community physicians for >10 years, ensures communication and collaboration between educators and physicians in the assessment and treatment of children with symptoms of ADHD. This protocol has the potential to increase practice efficiency, improve practice standards for children with ADHD, and enhance identification of children in schools. Perhaps most importantly, the community process through which the protocol was developed and implemented has an educational component that increases the knowledge of school personnel about ADHD and its treatment, increasing the likelihood that referrals will be appropriate and increasing the likelihood that children will benefit from coordination of interventions among school personnel, physicians, and parents. The protocol reflects a consensus of school personnel and community health care providers regarding the following: (1) ideal ADHD assessment and management principles""; (2) a common entry point (a team) at schools for children needing assessment because of inattention and classroom behavior problems, whether the problems present first to a medical provider, the behavioral health system, or the school; (3) a protocol followed by the school system, recognizing the schools' resource limitations but meeting the needs of community health care providers for classroom observations, psychoeducational testing, parent and teacher behavior rating scales, and functional assessment; (4) a packet of information about each child who is determined to need medical assessment; (5) a contact person or team at each physician's office to receive the packet from the school and direct it to the appropriate clinician; (6) an assessment process that investigates comorbidities and applies appropriate diagnostic criteria; (7) evidence-based interventions; (8) processes for follow-up monitoring of children after establishment of a treatment plan; (9) roles for central participants (school personnel, physicians, school nurses, and mental health professionals) in assessment, management, and follow-up monitoring of children with attention problems; (10) forms for collecting and exchanging information at every step; (11) processes and key contacts for flow of communication at every step; and (12) a plan for educating school and health care professionals about the new processes. A replication of the community process, initiated in Forsyth County, North Carolina, in 2001, offers insights into the role of the AAP ADHD guidelines in facilitating development of a community consensus protocol. This replication also draws attention to identification and referral barriers at the school level. The following recommendations, drawn from the 2 community processes, describe a role for physicians in the collaborative community care of children with symptoms of ADHD. (1) Achieve consensus with the school system regarding the role of school personnel in collecting data for children with learning and behavior problems;"" components to consider include (a) vision and hearing screening, (b) school/academic histories, (c) classroom observation by a counselor, (d) parent and teacher behavior rating scales (eg, Vanderbilt, Conner, or Achenbach scales), (e) consideration of speech/language evaluation, (f) screening intelligence testing, (g) screening achievement testing, (h) full intelligence and achievement testing if discrepancies are apparent in abbreviated tests, and (i) trials of classroom interventions. (2) Use pediatric office visits to identify children with academic or behavior problems and symptoms of inattention (history or questionnaire). (3) Refer identified children to the contact person at each child's school, requesting information in accordance with community consensus. (4) Designate a contact person to receive school materials for the practice. (5) Review the packet from the school and incorporate school data into the clinical assessment. (6) Reinforce with the parents and the school the need for multimodal intervention, including academic and study strategies for the classroom and home, in-depth psychologic testing of children whose discrepancies between cognitive level and achievement suggest learning or language disabilities and the need for an individualized educational plan (special education), consideration of the ""other health impaired"" designation as an alternate route to an individualized educational plan or 504 plan (classroom accommodations), behavior-modification techniques for targeted behavior problems, and medication trials, as indicated. (7) Refer the patient to a mental health professional if the assessment suggests coexisting conditions. (8) Use communication forms to share diagnostic and medication information, recommended interventions, and follow-up plans with the school and the family. (9) Receive requested teacher and parent follow-up reports and make adjustments in therapy as indicated by the child's functioning in targeted areas. (10) Maintain communication with the school and the parents, especially at times of transition (eg, beginning and end of the school year, change of schools, times of family stress, times of change in management, adolescence, and entry into college or the workforce).",0,0,
691,692,Process and outcome in the National Health Service,,0,0,
692,693,Assessing treatment-as-usual provided to control groups in adherence trials: Exploring the use of an open-ended questionnaire for identifying behaviour change techniques,"OBJECTIVE: Reporting guidelines call for descriptions of control group support in equal detail as for interventions. However, how to assess the active content (behaviour change techniques (BCTs)) of treatment-as-usual (TAU) delivered to control groups in trials remains unclear. The objective of this study is to pre-test a method of assessing TAU in a multicentre cost-effectiveness trial of an HIV-treatment adherence intervention. DESIGN: HIV-nurses (N = 21) completed a semi-structured open-ended questionnaire enquiring about TAU adherence counselling. Two coders independently coded BCTs. MAIN OUTCOME MEASURES: Completeness and clarity of nurse responses, inter-coder reliabilities and the type of BCTs reported were examined. RESULTS: The clarity and completeness of nurse responses were adequate. Twenty-three of the 26 identified BCTs could be reliably coded (mean kappa = .79"";"" mean agreement rate = 96%) and three BCTs scored below kappa = .60. Total number of BCTs reported per nurse ranged between 7 and 19 (M = 13.86, SD = 3.35). CONCLUSIONS: This study suggests that the TAU open-ended questionnaire is a feasible and reliable tool to capture active content of support provided to control participants in a multicentre adherence intervention trial. Considerable variability in the number of BCTs provided to control patients was observed, illustrating the importance of reliably collecting and accurately reporting control group support.",0,0,
693,694,Achieving guidelines for the treatment of depression in primary care: is physician education enough?,"OBJECTIVES: The authors examine whether physician education has enduring effects on treatment of depression. METHODS: Depressed primary care patients initiating antidepressant treatment from primary care clinics of a staff-model health maintenance organization were studied. Quasi-experimental and before-and-after comparisons of physician practices, supplemented with patient surveys, were used to compare the process of care and depression outcomes. Intervention consisted of extensive physician education that spanned a 12-month period. This included case-by-case consultations, didactics, academic detailing (eg, clearly stating the educational and behavioral objectives to individual physicians), and role-play of optimal treatment. Main outcome measures were divided into two groups. Quasi-experimental samples included: (1) antidepressant medication selection and (2) adequacy (dosage and duration) of pharmacotherapy. Survey samples included: (3) intensity of follow-up""; (4) physician delivered educational messages regarding depression treatment; (5) patient satisfaction;"" and (6) depression outcomes. RESULTS: No lasting educational effect was observed consistently in any of the outcomes measured. CONCLUSIONS: There was no enduring improvement in the treatment of depression for primary care patients. Depression treatment guidelines were achieved contemporaneously, however, for intervention patients enrolled in a multifaceted program of collaborative care during the training period. These results suggest that continuing programs of reorganized service delivery to support the role of a primary care physician (eg, on-site mental health personnel, close monitoring of patient progress and adherence), in addition to physician training, are essential for the success of guideline implementation.",0,0,
694,695,"Treating obesity with a novel hand-held device, computer software program, and Internet technology in primary care: the SMART motivational trial","OBJECTIVE: The purpose of this study was to evaluate the short-term motivational effect of a technology-based weight reduction program for obese adults. METHODS: One hundred and eleven obese (37.0+/-5.8 kg/m(2)) middle aged (45.5+/-10.8 years) adults (62% female) were randomly assigned to a usual care or experimental (SMART: self-monitoring and resting metabolic rate technology) group. The usual care group received a standard nutritional program in accordance to national guidelines. All participants received a comprehensive weight management program consisting of motivational interviewing (MI) sessions and automated e-mail behavioral newsletters. Bodyweight, arterial blood pressure, and psychobehavioral constructs were assessed over 12 weeks. RESULTS: Completer analysis (n=80) indicated a significant improvement in bodyweight (-3.9%), systolic arterial pressure (-4 mmHg), and all motivational constructs following the 12-week study (p<or=.05). However, there were no significant differences between groups at any time period. CONCLUSION: Based on these data, a 12-week comprehensive weight reduction program consisting of MI and automated e-mail behavioral newsletters with or without SMART is efficacious in treating obese adults. PRACTICE IMPLICATIONS: Although both treatment programs were equally effective, clinicians should consider a treatment program that meets the need of the patient. This study was registered at ClinicalTrials.gov NCT00750022.",0,0,
695,696,Evaluation of a dental public health program for old-age pensioners in Denmark,"A high priority is given to improvements in the oral health of the elderly in Scandinavia. In 1987 a Danish municipality established a dental public health care program for old-age pensioners. All 67-year-old citizens were offered school-based preventive and curative care using guidelines and principles established by the Danish Municipal Dental Service for children. Care was provided free of charge. Citizens not wishing to obtain care through the public system could do so from private dental practitioners. Reimbursement for care obtained from the private system was provided by the National Health Insurance and the municipality. The purpose of this study was to evaluate the outcome of the program after three years of operation. A follow-up design was used and data were collected by interviews and clinical registrations. At baseline and follow-up 216 (71%) and 235 (77%) pensioners, respectively, were interviewed about their self-assessments of dental health, dental knowledge, attitudes, and behavior. Clinical data were collected only for the elderly who participated in the public program, and included 194 persons at baseline and 187 at follow-up. These data included information on tooth loss, dental caries, periodontal health, and presence and function of removable dentures. At the follow-up, 86 percent of all respondents had regular dental visits of at least once a year compared to 46 percent at baseline"";"" 75 percent participated in the public program and 11 percent obtained care from private practitioners. At the end of the intervention period, fewer elderly reported symptoms of poor oral health or impaired function of dentures.(ABSTRACT TRUNCATED AT 250 WORDS)",0,0,
696,697,Medical research: the role and responsibilities of doctors,"The General Medical Council in the UK has decided to join the already very large number of organisations, nationally and internationally, that issue guidelines on the conduct of research. This might be related to the fact that the UK, via the GMC, takes research misconduct more seriously than most countries, except that the GMC is developing separate guidelines in that area, in association with the Royal College of Physicians. So the purpose of yet another set of guidelines, albeit ones that will be professionally binding on doctors, is unclear. The draft guidelines are available for comment until 21 June and are reprinted below.",0,0,
697,698,Rheumatism and Arthritis: Review of American and English Literature of Recent Years: (Sixteenth Rheumatism Review),"SINCE 1935, fifteen issues of the Rheumatism Reviews have been published periodically in the ANNALS OF INTERNAL MEDICINE under the auspices of the American Rheumatism Association. This sixteenth issue contains an analysis of selected articles from American and English literature dealing with the fundamental and clinical aspects of the connective tissue diseases for 1961 and 1962. The American Rheumatism Association (ARA) with the assistance of the editors of the ANNALS OF INTERNAL MEDICINE will continue to publish—at intervals of approximately two years—an analysis of the significant contributions in this field with emphasis upon subjects of interest to clinicians. The American Rheumatism Association, in cooperation with the National Library of Medicine, is preparing a recurrent bibliography on rheumatic diseases on computer tape. By utilizing this method of retrieval of literature, the ""Current Bibliographic Listings in Arthritis and Rheumatism"" will be prepared and made available to all of those interested in the connective tissue diseases. Future Rheumatism Reviews will be prepared by a committee of the American Rheumatism Association to provide a single comprehensive analysis of both the fundamental and clinical aspects in the field of rheumatology. These will be published in the journal Arthritis and Rheumatism.",0,0,
698,699,An update on management of the patient presenting with non-ST-elevation acute coronary syndromes,"Over 780,000 patients in the United States are diagnosed with an acute coronary syndrome (ACS) each year. As physicians, it is our responsibility to provide prompt workup, diagnosis and management of these patients. After identification of the patient with ACS and confirming there is not ST-segment elevation MI requiring immediate revascularization, physicians should pursue a work-up for non-ST-elevation acute coronary syndrome (NSTE-ACS). It is important to understand the latest best practice guidelines in the treatment and management of patients with NSTE-ACS who carry high rates of in-hospital mortality. Physicians must integrate the clinical history and examination, electrocardiogram and laboratory findings in order to properly diagnose an NSTE-ACS. Early treatment with guideline directed medical therapy is imperative even in the setting of an early invasive strategy with cardiac catheterization and percutaneous coronary intervention. The focus of this review is to discuss the appropriate strategies for evaluation and management of patients with NSTE-ACS based on the most recent ACC/AHA practice guidelines.",0,0,
699,700,Barriers and facilitators to implementation of VA home-based primary care on American Indian reservations: a qualitative multi-case study,"Background Veterans Health Affairs (VA) home-based primary care (HBPC) is an evidence-based interdisciplinary approach to non-institutional long-term care that was developed in urban settings to provide longitudinal care for vulnerable older patients. Under the authority of a Memorandum of Understanding between VA and Indian Health Service (IHS) to improve access to healthcare, 14 VA medical centers (VAMC) independently initiated plans to expand HBPC programs to rural American Indian reservations and 12 VAMC successfully implemented programs. The purpose of this study is to describe barriers and facilitators to implementation in rural Native communities with the aim of informing planners and policy-makers for future program expansions.  Methods A qualitative comparative case study approach was used, treating each of the 14 VAMC as a case. Using the Consolidated Framework for Implementation Research (CFIR) to inform an open-ended interview guide, telephone interviews (n = 37) were conducted with HBPC staff and clinicians and local/regional managers, who participated or oversaw implementation. The interviews were transcribed, coded, and then analyzed using CFIR domains and constructs to describe and compare experiences and to identify facilitators, barriers, and adaptations that emerged in common across VAMC and HBPC programs.  Results There was considerable variation in local contexts across VAMC. Nevertheless, implementation was typically facilitated by key individuals who were able to build trust and faith in VA healthcare among American Indian communities. Policy promoted clinical collaboration but collaborations generally occurred on an ad hoc basis between VA and IHS clinicians to optimize patient resources. All programs required some adaptations to address barriers in rural areas, such as distances, caseloads, or delays in hiring additional clinicians. VA funding opportunities facilitated expansion and sustainment of these programs.  Conclusions Since program expansion is a responsibility of the HBPC program director, there is little sharing of lessons learned across VA facilities. Opportunities for shared learning would benefit federal healthcare organizations to expand other medical services to additional American Indian communities and other rural and underserved communities, as well as to coordinate with other healthcare organizations. The CFIR structure was an effective analytic tool to compare programs addressing multiple inner and outer settings.",0,0,
700,701,Ethics of research in relation to human subjects/patients,,0,0,
701,702,Beliefs regarding mammography screening among women visiting the emergency department for nonurgent care,"INTRODUCTION: One in 8 US women will develop invasive breast cancer in their lifetime. Despite evidence that mammography is an effective method of early detection, certain vulnerable groups, such as those using the emergency department as a medical home, do not adhere to mammography screening guidelines, and suffer disparate mortality from breast cancer. The purpose of this study was to investigate differences in beliefs regarding mammography screening among women attending the emergency department for nonurgent care and ultimately to develop interventions that promote mammography for this vulnerable population. METHODS: We explored the relationship between stage of readiness to adopt mammography behavior and barriers, benefits, and perceived susceptibility by administering scales for risk, benefits, and barriers to a sample of 110 women who had presented to the emergency department of a public hospital for nonurgent complaints or were seated in the ED waiting room. We also collected sociodemographic information and stage of readiness. RESULTS: Mammography adherence was about 60%. Most women who were not compliant with current guidelines were contemplators. Those who were not contemplating being screened were significantly less likely to perceive themselves to be at risk of getting breast cancer. Women who had more barriers to mammography perceived less benefit from having a mammogram. African American women perceived less benefit from having a mammogram. DISCUSSION: Mammography promotion is appropriately placed in the ED waiting room given the suboptimal rate at which this population is being screened. Beliefs regarding mammography differ for women in various stages of mammography adoption and for minority women. Understanding these differences will allow intervention in this setting to be tailored to the population. ED nurses are an important and sometimes sole point of health care contact for patients who routinely visit the emergency department. As such, they have a valuable opportunity to provide cancer screening promotion messages. It is critical that nurses in this setting understand the complexities of delivering this information and the need to do so.",0,0,
702,703,NHMRC guidelines for clinical practice for ASD and PTSD,"Dear Editor, Recently I described the case of a scuba instructor suffering from acute stress disorder (ASD), a type of post-traumatic stress disorder (PTSD), following the death of one of her students. The treatment described was a combination of eye movement desensitization and reprocessing (EMDR) and cognitive-behavioural therapy (CBT) exposure based exercises. As it happens, in August the Australian Centre for Post Traumatic Mental Health published Australian clinical practice guidelines for ASD and PTSD. These have been endorsed by the National Health and Medical Research Council (NHMRC). The treatment described in the diver injury case is consistent with these guidelines. The NHMRC guidelines suggest that immediately following a traumatic episode (e.g., diver death or serious injury) the most helpful response is to offer psychological first aid. This includes providing information on traumatic stress reactions, encouraging self care and using available social support. It is recommended that the medical practitioner monitor the patient, watching for improvement, plateau or deterioration, and be ready to offer assistance or appropriate referral if needed. The guidelines recommend the use of trauma-focused psychological therapy as the first-line intervention for ASD and PTSD. EMDR, with in vivo exposure included, and CBT are considered the most effective treatments. If medication is required, selective serotonin re-uptake inhibitor antidepressants are considered the best choice. For the benefit and convenience of patients and practitioners, the NHMRC guidelines and a comprehensive set of information guides on ASD and PTSD are available online as pdf file downloads at http://www.acpmh.unimelb.edu.au. An update in Medical Journal of Australia provides traumatic stress information for medical practitioners including screening questions that can be used to identify patients suffering with ASD and PTSD. This article is available online at: http://www.mja.com.au/public/issues/187_02_160707/for10467_fm.html. Brief articles and summary sheets specifically for divers on the subjects of traumatic stress reactions, death and panic are available at http://psychodiver.com.",0,0,
703,704,"A case of osteomalacia, osteoporosis, and hypercalcaemia",,0,0,
704,705,Current patterns and future directions in the treatment of insomnia,"BACKGROUND: Despite the high prevalence and the high burden associated with chronic insomnia, it remains largely unrecognized and often inadequately treated by physicians. METHODS: A review was undertaken of the literature on barriers to both acute and chronic treatment of insomnia, as well as recent trials of pharmacologic and nonpharmacologic agents for insomnia. RESULTS: Obstacles to appropriate treatment of the condition include outdated insomnia management guidelines, which have contributed to US Food and Drug Administration restrictions on longer-term prescription of hypnotic agents""; lack of research demonstrating the benefit of treating insomnia;"" and fears of tolerance and withdrawal effects of long-term use of hypnotic agents, as well as an absence of longer-term, randomized, controlled, double-blind trials of existing agents used to treat insomnia. CONCLUSIONS: There is evidence that improved sleep may improve outcome in some medical and psychiatric illnesses. Both behavioral and pharmacologic therapies have shown efficacy in chronic insomnia. In addition, a recent 6-month, randomized, controlled study has demonstrated that at least one agent may be safe and effective in longer-term use.",0,0,
705,706,Effectiveness of an audible reminder on hand hygiene adherence,"Multimodal interventions aim to improve health care workers’ adherence to hand hygiene guidelines. Visitors are not primarily targeted, but may spread epidemic infections. Effective interventions that improve the adherence of visitors to hand hygiene guidelines are needed to prevent the transmission of epidemic infections to or from health care environments.  Methods An electronic motion sensor–triggered audible hand hygiene reminder was installed at hospital ward entrances. An 8-month preinterventional and postinterventional study was carried out to measure the adherence of hospital visitors and staff to hand hygiene guidelines.  Results Overall hand hygiene adherence increased from 7.6% to 49.9% (P < .001). The adherence of visitors and nonclinical staff increased immediately from 10.6% to 63.7% and from 5.3% to 34.8%, respectively (P < .001). Adherence of doctors, nurses, and physiotherapists increased gradually from 4.5% to 38.3%, from 5.4% to 43.4%, and from 8.7% to 49.5%, respectively (P < .001). Improved adherence was sustained among visitors and clinical staff (P < .001), but not among nonclinical staff (P = .341).  Conclusions The electronic motion sensor–triggered audible reminder immediately and significantly improved and sustained greater adherence of hospital visitors and clinical staff to hand hygiene guidelines. This is an effective addition to multimodal hand hygiene interventions and may help control epidemic infections.",0,1,
