,record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
297,298,Care of the menopausal patient: a nurse practitioner's view,"PURPOSE: To evaluate the benefits and risks of hormone therapy (HT) and other treatment options for early postmenopausal women. DATA SOURCES: Published clinical trials, selected peer-reviewed literature, and recent clinical practice guidelines. CONCLUSIONS: Results of the Women's Health Initiative (WHI) studies on HT may not be directly applicable to healthy, early postmenopausal women suffering from hot flushes. HT is the most effective treatment for menopausal symptoms. The benefits of HT in relieving menopausal symptoms are likely to exceed the risks in this population. IMPLICATIONS FOR PRACTICE: The results of the WHI reinforce the importance of individualized care based on a woman's medical history, medical needs, and desired outcomes. Nurse practitioners can help their patients put recent results into perspective. When HT is used, nurse practitioners should consider using lower doses and reevaluate the need for therapy annually.",0,0,
298,299,An implementation research agenda,"In October 2006, the Chief Medical Officer (CMO) of England asked Professor Sir John Tooke to chair a High Level Group on Clinical Effectiveness in response to the chapter 'Waste not, want not' in the CMOs 2005 annual report 'On the State of the Public Health'. The high level group made recommendations to the CMO to address possible ways forward to improve clinical effectiveness in the UK National Health Service (NHS) and promote clinical engagement to deliver this. The report contained a short section on research needs that emerged from the process of writing the report, but in order to more fully identify the relevant research agenda Professor Sir John Tooke asked Professor Martin Eccles to convene an expert group – the Clinical Effectiveness Research Agenda Group (CERAG) – to define the research agenda. The CERAG's terms of reference were 'to further elaborate the research agenda in relation to pursuing clinically effective practice within the (UK) National Health Service'. This editorial presents the summary of the CERAG report and recommendations.",0,0,
299,300,Implementing evidence-based guidelines for radiography in acute low back pain: a pilot study in a chiropractic community,"OBJECTIVE: To evaluate the ability of a systematic educational intervention strategy to change the plain radiography ordering behavior of chiropractors toward evidence-based practice for patients with acute low back pain (LBP). DESIGN: A quasi-experimental method was used comparing outcomes before and after the intervention with those of a control community. SETTING: Two communities in southern Ontario. DATA SOURCE: Mailed survey data on the management of acute LBP. Outcome Measures Plain radiography use rates for acute LBP based on responses to mailed surveys. RESULTS: Following the intervention, there was a 42% reduction in the self-report need for plain radiography for uncomplicated acute LBP (P .05). CONCLUSIONS: The educational intervention strategy used in this study appeared to have an effect in reducing the perceived need for plain radiography in acute LBP.",0,0,
300,301,FIRE (facilitating implementation of research evidence): a study protocol,"Background Research evidence underpins best practice, but is not always used in healthcare. The Promoting Action on Research Implementation in Health Services (PARIHS) framework suggests that the nature of evidence, the context in which it is used, and whether those trying to use evidence are helped (or facilitated) affect the use of evidence. Urinary incontinence has a major effect on quality of life of older people, has a high prevalence, and is a key priority within European health and social care policy. Improving continence care has the potential to improve the quality of life for older people and reduce the costs associated with providing incontinence aids.  Objectives This study aims to advance understanding about the contribution facilitation can make to implementing research findings into practice via: extending current knowledge of facilitation as a process for translating research evidence into practice""; evaluating the feasibility, effectiveness, and cost-effectiveness of two different models of facilitation in promoting the uptake of research evidence on continence management; assessing the impact of contextual factors on the processes and outcomes of implementation;"" and implementing a pro-active knowledge transfer and dissemination strategy to diffuse study findings to a wide policy and practice community.  Setting and sample Four European countries, each with six long-term nursing care sites (total 24 sites) for people aged 60 years and over with documented urinary incontinence  Methods and design Pragmatic randomised controlled trial with three arms (standard dissemination and two different programmes of facilitation), with embedded process and economic evaluation. The primary outcome is compliance with the continence recommendations. Secondary outcomes include proportion of residents with incontinence, incidence of incontinence-related dermatitis, urinary tract infections, and quality of life. Outcomes are assessed at baseline, then at 6, 12, 18, and 24 months after the start of the facilitation interventions. Detailed contextual and process data are collected throughout, using interviews with staff, residents and next of kin, observations, assessment of context using the Alberta Context Tool, and documentary evidence. A realistic evaluation framework is used to develop explanatory theory about what works for whom in what circumstances.",0,0,
301,302,Evidence-based guidelines for treating bipolar disorder: Revised third edition recommendations from the British Association for Psychopharmacology,"The British Association for Psychopharmacology guidelines specify the scope and targets of treatment for bipolar disorder. The third version is based explicitly on the available evidence and presented, like previous Clinical Practice Guidelines, as recommendations to aid clinical decision making for practitioners: it may also serve as a source of information for patients and carers, and assist audit. The recommendations are presented together with a more detailed review of the corresponding evidence. A consensus meeting, involving experts in bipolar disorder and its treatment, reviewed key areas and considered the strength of evidence and clinical implications. The guidelines were drawn up after extensive feedback from these participants. The best evidence from randomized controlled trials and, where available, observational studies employing quasi-experimental designs was used to evaluate treatment options. The strength of recommendations has been described using the GRADE approach. The guidelines cover the diagnosis of bipolar disorder, clinical management, and strategies for the use of medicines in short-term treatment of episodes, relapse prevention and stopping treatment. The use of medication is integrated with a coherent approach to psychoeducation and behaviour change.",0,0,
302,303,How organizational escalation prevention potential affects success of implementation of innovations: electronic medical records in hospitals,"Background Escalation of commitment is the tendency that (innovation) projects continue, even if it is clear that they will not be successful and/or become extremely costly. Escalation prevention potential (EPP), the capability of an organization to stop or steer implementation processes that do not meet their expectations, may prevent an organization of losing time and money on unsuccessful projects. EPP consists of a set of checks and balances incorporated in managerial practices that safeguard management against irrational (but very human) decisions and may limit the escalation of implementation projects. We study whether successful implementation of electronic medical records (EMRs) relates to EPP and investigate the organizational factors accounting for this relationship.  Methods Structural equation modelling (SEM), using questionnaire data of 427 doctors and 631 nurses who had experience with implementation and use of EMRs in hospitals, was applied to study whether formal governance and organizational culture mediate the relationship between EPP and the perceived added value of EMRs.  Results Doctors and nurses in hospitals with more EPP report more successful implementation of EMR (in terms of perceived added value of the EMR). Formal governance mediates the relation between EPP and implementation success. We found no evidence that open or innovative culture explains the relationship between EPP and implementation success.  Conclusions There is a positive relationship between the level of EPP and perceived added value of EMRs. This relationship is explained by formal governance mechanisms of organizations. This means that management has a set of tangible tools to positively affect the success of innovation processes. However, it also means that management needs to be able to critically reflect on its (previous) actions and decisions and is willing to change plans if elements of EPP signal that the implementation process is hampered.",0,0,
303,304,Efficacy and safety of sucrose for procedural pain relief in preterm and term neonates,"BACKGROUND: Preterm and acutely ill term neonates who are hospitalized in a neonatal intensive care unit are subjected to multiple frequent invasive and painful procedures aimed at improving their outcome. Although several trials to determine the efficacy of sucrose for managing procedural pain in preterm and acutely ill term neonates have been developed, these have generally lacked methodological rigor and have not provided clinicians with clear practice guidelines. OBJECTIVES: To compare the efficacy and safety of three interventions for relieving procedural pain associated with heel lances in preterm and term neonates, and to explore the influence of contextual factors including sex, severity of illness, and prior painful procedures on pain responses. METHODS: In a randomized controlled trial, 190 neonates were stratified by gestational age and then randomized to receive (a) sucrose and nonnutritive sucking (n = 64), (b) sucrose alone (n = 62), or (c) sterile water and nonnutritive sucking (control) (n = 64) to evaluate the efficacy (pain response as measured using the Premature Infant Pain Profile) (Stevens, Johnson, Petryshen, & Taddio, 1996) and safety (adverse events) following a scheduled heel lance during the first week of life. Stratification was used to control for the effects of age on pain response. RESULTS: Significant differences in pain response existed among treatment groups (F = 22.49, p <.001), with the lowest mean Premature Infant Pain Profile scores in the sucrose and nonnutritive sucking group. Efficacy of sucrose following a heel lance was not affected by severity of illness, postnatal age, or number of painful procedures. Intervention group and sex explained 12% of the variance in Premature Infant Pain Profile scores. Few adverse events occurred (n = 6), and none of them required medical or nursing interventions. CONCLUSIONS: The combination of sucrose and nonnutritive sucking is the most efficacious intervention for single heel lances. Research on the effects of gestational age on the efficacy and safety of repeated doses of sucrose is required.",0,0,
304,305,Canadian Contraception Consensus (Part 2 of 4),"OBJECTIVE: To provide guidelines for health care providers on the use of contraceptive methods to prevent pregnancy and on the promotion of healthy sexuality. OUTCOMES: Guidance for Canadian practitioners on overall effectiveness, mechanism of action, indications, contraindications, non-contraceptive benefits, side effects and risks, and initiation of cited contraceptive methods""; family planning in the context of sexual health and general well-being; contraceptive counselling methods; and access to, and availability of, cited contraceptive methods in Canada. EVIDENCE: Published literature was retrieved through searches of Medline and The Cochrane Database from January 1994 to January 2015 using appropriate controlled vocabulary (e.g., contraception, sexuality, sexual health) and key words (e.g., contraception, family planning, hormonal contraception, emergency contraception). Results were restricted to systematic reviews, randomized control trials/controlled clinical trials, and observational studies published in English from January 1994 to January 2015. Searches were updated on a regular basis and incorporated in the guideline to June 2015. Grey (unpublished) literature was identified through searching the websites of health technology assessment and health technology-related agencies, clinical practice guideline collections, clinical trial registries, and national and international medical specialty societies. VALUES: The quality of the evidence in this document was rated using the criteria described in the Report of the Canadian Task Force on Preventive Health Care (Table). Chapter 1: Contraception in Canada Summary Statements 1. Canadian women spend a significant portion of their lives at risk of an unintended pregnancy. (II-2) 2. Effective contraceptive methods are underutilized in Canada, particularly among vulnerable populations. (II-2) 3. Long-acting reversible contraceptive methods, including contraceptive implants and intrauterine contraception (copper-releasing and levonorgestrel-releasing devices/systems), are the most effective reversible contraceptive methods and have the highest continuation rates. (II-1) 4. Canada currently does not collect reliable data to determine the use of contraceptive methods, abortion rates, and the prevalence of unintended pregnancy among reproductive-age women. (II-2) 5. A universal subsidy for contraceptive methods as provided by many of Canada's peer nations and a few Canadian provinces may produce health system cost-savings. (II-2) 6. Health Canada approval processes for contraceptives have been less efficient than those of other drug approval agencies and Health Canada processes for other classes of pharmaceuticals. (II-2) 7. It is feasible and safe for contraceptives and family planning services to be provided by appropriately trained allied health professionals such as midwives, registered nurses, nurse practitioners, and pharmacists. (II-2) Recommendations 1. Contraceptive counselling should include a discussion of typical use failure rates and the importance of using the contraceptive method consistently and correctly in order to avoid pregnancy. (II-2A) 2. Women seeking contraception should be counselled on the wide range of effective methods of contraception available, including long-acting reversible contraceptive methods (LARCs). LARCs are the most effective methods of reversible contraception, have high continuation rates, and should be considered when presenting contraceptive options to any woman of reproductive age. (II-2A) 3. Family planning counselling should include counselling on the decline of fertility associated with increasing female age. (III-A) 4. Health policy supporting a universal contraception subsidy and strategies to promote the uptake of highly effective methods as cost-saving measures that improve health and health equity should be considered by Canadian health decision makers. (III-B) 5. Canadian health jurisdictions should consider expanding the scope of practice of other trained professionals such as nurses, nurse practitioners, midwives, and pharmacists and promoting task-sharing in family planning. (II-2B) 6. The Canadian Community Health Survey should include adequate reproductive health indicators in order for health care providers and policy makers to make appropriate decisions regarding reproductive health policies and services in Canada. (III-B) 7. Health Canada processes and policies should be reviewed to ensure a wide range of modern contraceptive methods are available to Canadian women. (III-B) Chapter 2: Contraceptive Care and Access Summary Statements 8. Although there are many contraceptive options in Canada, only a narrow range of contraceptive methods are commonly used by those of reproductive age. (II-3) 9. Condom use decreases with longer relationship tenure and when the sexual partner is considered to be the main partner, likely due to a lower perceived risk of sexually transmitted infection in that relationship. Condom use may also decrease markedly as an unintended consequence when an effective non-barrier method, such as hormonal contraception or intrauterine contraception, is initiated. (II-3) 10. Family planning counselling provides a natural segue into screening for concerns about sexual function or intimate partner violence. (III) 11. Well-informed and well-motivated individuals who have developed skills to practise safer sex behaviours are more likely to use contraceptive and safer sex methods effectively and consistently. (II-2) Recommendations 8. Comprehensive family planning services, including abortion services, should be accessible to all Canadians regardless of geographic location. These services should be confidential, non-judgemental, and respectful of individuals' privacy and cultural contexts. (III-A) 9. A contraceptive visit should include history taking, screening for contraindications, dispensing or prescribing a method of contraception, and exploring contraceptive choice and adherence in the broader context of the individual's sexual behaviour, reproductive health risk, social circumstances, and relevant belief systems. (III-B) 10. Health care providers should provide practical information on the wide range of contraceptive options and their potential non-contraceptive benefits and assist women and their partners in determining the best user-method fit. (III-B) 11. Health care providers should assist women and men in developing the skills necessary to negotiate the use of contraception and the correct and consistent use of a chosen method. (III-B) 12. Contraceptive care should include discussion and management of the risk of sexually transmitted infection, including appropriate recommendations for condom use and dual protection, STI screening, post-exposure prophylaxis, and Hepatitis B and human papillomavirus vaccination. (III-B) 13. Health care providers should emphasize the use of condoms not only for protection against sexually transmitted infection, but also as a back-up method when adherence to a hormonal contraceptive may be suboptimal. (I-A) 14. Health care providers should be aware of current media controversies in reproductive health and acquire relevant evidence-based information that can be briefly and directly communicated to their patients. (III-B) 15. Referral resources for intimate partner violence, sexually transmitted infections, sexual dysfunction, induced abortion services, and child protection services should be available to help clinicians provide contraceptive care in the broader context of women's health. (III-B) Chapter 3: Emergency Contraception Summary Statements 12. The copper intrauterine device is the most effective method of emergency contraception. (II-2) 13. A copper intrauterine device can be used for emergency contraception up to 7 days after unprotected intercourse provided that pregnancy has been ruled out and there are no other contraindications to its insertion. (II-2) 14. Levonorgestrel emergency contraception is effective up to 5 days (120 hours) after intercourse;"" its effectiveness decreases as the time between unprotected intercourse and ingestion increases. (II-2) 15. Ulipristal acetate for emergency contraception is more effective than levonorgestrel emergency contraception up to 5 days after unprotected intercourse. This difference in effectiveness is more pronounced as the time from unprotected intercourse increases, especially after 72 hours. (I) 16. Hormonal emergency contraception (levonorgestrel emergency contraception and ulipristal acetate for emergency contraception) is not effective if taken on the day of ovulation or after ovulation. (II-2) 17. Levonorgestrel emergency contraception may be less effective in women with a body mass index > 25 kg/m2 and ulipristal acetate for emergency contraception may be less effective in women with a body mass index > 35 kg/m2. However, hormonal emergency contraception may still retain some effectiveness regardless of a woman's body weight or body mass index. (II-2) 18. Hormonal emergency contraception is associated with higher failure rates when women continue to have subsequent unprotected intercourse. (II-2) 19. Hormonal contraception can be initiated the day of or the day following the use of levonorgestrel emergency contraception, with back-up contraception used for the first 7 days. (III) 20. Hormonal contraception can be initiated 5 days following the use of ulipristal acetate for emergency contraception, with back-up contraception used for the first 14 days. (III) Recommendations 16. All emergency contraception should be initiated as soon as possible after unprotected intercourse. (II-2A) 17. Women should be informed that the copper intrauterine device (IUD) is the most effective method of emergency contraception and can be used by any woman with no contraindications to IUD use. (II-3A) 18.",0,0,
305,306,Optimal patterns of care in patients with chronic obstructive pulmonary disease,"An intimate relationship exists between the physiological processes of respiration and swallowing at all levels of neuromotor control and peripheral function in healthy adults. Little is known regarding the potential alterations in these patterns in patients with chronic obstructive pulmonary disease (COPD), yet the impact of swallowing impairment and aspiration on the health outcomes of patients with COPD may be significant. COPD is a common comorbidity in patients with head and neck cancer and neurological disorders seen by swallowing clinicians, and warrants consideration during swallowing treatment. This article summarizes reports of alterations in the nutritional status, airway protective mechanisms, and swallowing efficiency that potentially contribute to or exacerbate the chronic and debilitating pulmonary condition. Care guidelines are given for modification of eating and swallowing behavior to optimize the health status of the patient with COPD. The need for controlled clinical trials for validation of the impact of these care guidelines on clinical outcomes is explained.",0,0,
306,307,Costs associated with implementation of computer-assisted clinical decision support system for antenatal and delivery care: case study of Kassena-Nankana district of northern Ghana,"OBJECTIVE: This study analyzed cost of implementing computer-assisted Clinical Decision Support System (CDSS) in selected health care centres in Ghana. METHODS: A descriptive cross sectional study was conducted in the Kassena-Nankana district (KND). CDSS was deployed in selected health centres in KND as an intervention to manage patients attending antenatal clinics and the labour ward. The CDSS users were mainly nurses who were trained. Activities and associated costs involved in the implementation of CDSS (pre-intervention and intervention) were collected for the period between 2009-2013 from the provider perspective. The ingredients approach was used for the cost analysis. Costs were grouped into personnel, trainings, overheads (recurrent costs) and equipment costs (capital cost). We calculated cost without annualizing capital cost to represent financial cost and cost with annualizing capital costs to represent economic cost. RESULTS: Twenty-two trained CDSS users (at least 2 users per health centre) participated in the study. Between April 2012 and March 2013, users managed 5,595 antenatal clients and 872 labour clients using the CDSS. We observed a decrease in the proportion of complications during delivery (pre-intervention 10.74% versus post-intervention 9.64%) and a reduction in the number of maternal deaths (pre-intervention 4 deaths versus post-intervention 1 death). The overall financial cost of CDSS implementation was US$23,316, approximately US$1,060 per CDSS user trained. Of the total cost of implementation, 48% (US$11,272) was pre-intervention cost and intervention cost was 52% (US$12,044). Equipment costs accounted for the largest proportion of financial cost: 34% (US$7,917). When economic cost was considered, total cost of implementation was US$17,128-lower than the financial cost by 26.5%. CONCLUSIONS: The study provides useful information in the implementation of CDSS at health facilities to enhance health workers' adherence to practice guidelines and taking accurate decisions to improve maternal health care.",0,0,
307,308,Use of a decision aid including information on overdetection to support informed choice about breast cancer screening: a randomised controlled trial.,"Background Mammography screening can reduce breast cancer mortality. However, most women are unaware that inconsequential disease can also be detected by screening, leading to overdiagnosis and overtreatment. We aimed to investigate whether including information about overdetection of breast cancer in a decision aid would help women aged around 50 years to make an informed choice about breast screening.  Methods We did a community-based, parallel-group, randomised controlled trial in New South Wales, Australia, using a random cohort of women aged 48–50 years. Recruitment to the study was done by telephone""; women were eligible if they had not had mammography in the past 2 years and did not have a personal or strong family history of breast cancer. With a computer program, we randomly assigned 879 participants to either the intervention decision aid (comprising evidence-based explanatory and quantitative information on overdetection, breast cancer mortality reduction, and false positives) or a control decision aid (including information on breast cancer mortality reduction and false positives). Participants and interviewers were masked to group assignment. The primary outcome was informed choice (defined as adequate knowledge and consistency between attitudes and screening intentions), which we assessed by telephone interview about 3 weeks after random allocation. The primary outcome was analysed in all women who completed the relevant follow-up interview questions fully. This trial is registered with the Australian New Zealand Clinical Trials Registry, number ACTRN12613001035718.  Findings Between January, 2014, and July, 2014, 440 women were allocated to the intervention group and 439 were assigned to the control group. 21 women in the intervention group and 20 controls were lost to follow-up; a further ten women assigned to the intervention and 11 controls did not answer all questions on attitudes. Therefore, 409 women in the intervention group and 408 controls were analysed for the primary outcome. 99 (24%) of 409 women in the intervention group made an informed choice compared with 63 (15%) of 408 in the control group (difference 9%, 95% CI 3–14; p=0·0017). Compared with controls, more women in the intervention group met the threshold for adequate overall knowledge (122/419 [29%] vs 71/419 [17%]; difference 12%, 95% CI 6–18; p<0·0001), fewer women expressed positive attitudes towards screening (282/409 [69%] vs 340/408 [83%]; 14%, 9–20; p<0·0001), and fewer women intended to be screened (308/419 [74%] vs 363/419 [87%]; 13%, 8–19;"" p<0·0001). When conceptual knowledge alone was considered, 203 (50%) of 409 women in the intervention group made an informed choice compared with 79 (19%) of 408 in the control group (p<0·0001).  Interpretation Information on overdetection of breast cancer provided within a decision aid increased the number of women making an informed choice about breast screening. Becoming better informed might mean women are less likely to choose screening.",0,1,
308,309,The compensation of patients injured in clinical trials,"The problem of 'no fault' compensation for patients who suffer adverse effects as a result of their participation in clinical trials is discussed in the light of the guidelines issued by the Association of the British Pharmaceutical Industry (ABPI) and our recent experiences in reviewing protocols submitted to the local ethics of surgical research sub-committee. We have found a variety of qualifications being applied by pharmaceutical firms which are not in the spirit of the guidelines, let alone the interests of the patient, and we suggest a means whereby the patients can be assured of fair treatment in the event of 'no fault' injury.",0,0,
309,310,Congenital rubella syndrome burden in Morocco: a rapid retrospective assessment,"BackgroundWHO recommends that countries considering introduction of rubella vaccine into their immunisation programme assess their burden of congenital rubella syndrome, to determine whether vaccination is warranted. However, few guidelines exist for such assessments in developing countries. We retrospectively estimated the burden of congenital rubella syndrome in Morocco, and assessed our methods of rapid case finding."";"" BackgroundWHO recommends that countries considering introduction of rubella vaccine into their immunisation programme assess their burden of congenital rubella syndrome, to determine whether vaccination is warranted. However, few guidelines exist for such assessments in developing countries. We retrospectively estimated the burden of congenital rubella syndrome in Morocco, and assessed our methods of rapid case finding.",0,0,
310,311,Behavioral Counseling After Screening for Alcohol Misuse in Primary Care: A Systematic Review and Meta-analysis for the U.S. Preventive Services Task Force,"Background:Alcohol misuse, which includes the full spectrum from risky drinking to alcohol dependence, is a leading cause of preventable death in the United States.Purpose:To evaluate the benefits and harms of behavioral counseling interventions for adolescents and adults who misuse alcohol.Data Sources:MEDLINE, EMBASE, the Cochrane Library, CINAHL, PsycINFO, International Pharmaceutical Abstracts, and reference lists of published literature (January 1985 through January 2012, limited to English-language articles).Study Selection:Controlled trials at least 6 months' duration that enrolled persons with alcohol misuse identified by screening in primary care settings and evaluated behavioral counseling interventions.Data Extraction:One reviewer extracted data and a second checked accuracy. Two independent reviewers assigned quality ratings and graded the strength of the evidence.Data Synthesis:The 23 included trials generally excluded persons with alcohol dependence. The best evidence was for brief (10- to 15-minute) multicontact interventions. Among adults receiving behavioral interventions, consumption decreased by 3.6 drinks per week from baseline (weighted mean difference, 3.6 drinks/wk [95% CI, 2.4 to 4.8 drinks/wk]""; 10 trials; 4332 participants), 12% fewer adults reported heavy drinking episodes (risk difference, 0.12 [CI, 0.07 to 0.16]; 7 trials; 2737 participants), and 11% more adults reported drinking less than the recommended limits (risk difference, 0.11 [CI, 0.08 to 0.13]; 9 trials;"" 5973 participants) over 12 months compared with control participants (moderate strength of evidence). Evidence was insufficient to draw conclusions about accidents, injuries, or alcohol-related liver problems. Trials enrolling young adults or college students showed reduced consumption and fewer heavy drinking episodes (moderate strength of evidence). Little or no evidence of harms was found.Limitations:Results may be biased to the null because the behavior of control participants could have been affected by alcohol misuse assessments. In addition, evidence is probably inapplicable to persons with alcohol dependence and selective reporting may have occurred.Conclusion:Behavioral counseling interventions improve behavioral outcomes for adults with risky drinking.Primary Funding Source:Agency for Healthcare Research and Quality.",0,0,
311,312,Do nurses have a different physical health profile? A systematic review of experimental and observational studies on nurses' physical health,"AIM: To review the evidence on nurses' health systematically. BACKGROUND: Nurses are one of the most important resources of a health system. They are subjected to biological, socio-economic, cultural and health system factors that determine their health. Although mental and physical health problems seem to prevail among nurses, literature is often contradictory. The literature on health styles, health behaviours and self perceived health of nurses is also unclear. DESIGN: Systematic review of experimental and observational studies on nurses' health. METHODS: Forty-three databases searched. 2692 references identified as of potential interest"";"" 187 studies included. Only the results from studies on physical health are presented. No meta-analysis was possible. The Scottish Intercollegiate Guidelines Network system was used to rate evidence. RESULTS: Nurses were at greater risk of musculoskeletal injuries and more prone to blood-borne pathogens infections than other health care workers. They were at greater risk of breast cancer than other female health care workers. Nurses in hospitals were more at risk of tuberculosis. They did not have excess risk of cancer in general, Hodgkin's disease, stomach, colon, rectum, pancreatic, ovary, kidney, brain or thyroid cancer or of lymphosarcoma. They have a higher prevalence of occupational allergies than clerical workers. DISCUSSION: Nurses suffer more from musculoskeletal disorders which is consistent with the nature of nursing work. They are at greater risk of acquiring tuberculosis, particularly if they work in pulmonary, medicine or Human Immunodeficiency Virus wards which might be due to repeated contact with infected patients. Nurses are also more prone to blood-borne pathogens infections which might be explained by exposure while working. The proneness to occupational allergies can be explained by exposure to a series of chemical agents. RELEVANCE TO CLINICAL PRACTICE: Without sound knowledge on nurses' health and it is not possible to develop specific occupational health programmes.",0,0,
312,313,Randomised controlled trial to change the hospital management of unstable angina,"OBJECTIVES: To examine the benefits of a guideline-based educational program to improve management of unstable angina pectoris (UAP) in hospital patients. DESIGN: Randomised controlled trial. SETTING: 37 public hospitals across New South Wales. PATIENTS: 1,872 patients admitted with a diagnosis of UAP between 1 February and 30 June 1996 (baseline survey), and 1,368 patients with the same diagnosis admitted between 1 July and 31 December 1998 (follow-up survey). INTERVENTION: Educational sessions run by local opinion leaders, presenting guidelines on management of UAP from the National Health and Medical Research Council and feedback on local practice using data from the baseline survey. Sessions were run between March and June 1998. MAIN OUTCOME MEASURES: Use of evidence-based practice, identified by review of medical records. RESULTS: Use of beta-blockers increased in intervention and control hospitals, although the increase was significant only in the former. Use of calcium-channel blockers decreased significantly in both intervention and control hospitals. However, the change in drug use between baseline and follow-up did not differ significantly between intervention and control hospitals. CONCLUSIONS: Despite some appropriate changes in drug use for UAP management between 1996 and 1998, there was no evidence that a guideline-based educational program was of benefit in changing management. This reaffirms the difficulty of changing doctors' behaviour through practice guidelines. Alternative methods of encouraging evidence-based practice should be considered.",0,0,
313,314,Development and implementation of a medical oncology quality improvement tool for a regional community oncology network: the Fox Chase Cancer Center Partners initiative,"Fox Chase Cancer Center Partners (FCCCP) is a community hospital/academic partnership consisting of 25 hospitals in the Delaware Valley. Originally created in 1986, FCCCP promotes quality community cancer care through education, quality assurance, and access to clinical trial research. An important aspect of quality assurance is a yearly medical oncology audit that benchmarks quality indicators and guidelines and provides a roadmap for quality improvement initiatives in the community oncology clinical office setting. Each year, the FCCCP team and the Partner Medical Oncologists build disease site- and stage-specific indicators based on National Comprehensive Cancer Network (NCCN) Clinical Practice Guidelines in Oncology. Concordance with multiple indicators is assessed on 20 charts from each community practice. A report for each FCCCP medical oncology practice summarizes documentation, screening recommendations, new drug use, and research trends in a particular disease site. Descriptive statistics reflect indicators met, number of new cases seen per year, number of disease site cases from tumor registry information, and clinical trial accrual total. Education and documentation tools are provided to physicians and oncology office nursing staff. The FCCCP Clinical Operations Team, consisting of medical oncologists and oncology-certified nurses, has conducted quality audits in medical oncology offices for 7 years using NCCN-derived indicators. Successful audits comprising gastric, colorectal, and breast cancer have been the focus of recent evaluations. For the 2005 stage II/III breast cancer evaluation, mean compliance per parameter was 88%, with 15 of 16 practices achieving mean compliance greater than 80%. A large-scale quality assurance audit in a community cancer partner network is feasible. Recent evaluation of localized breast cancer shows high compliance with guidelines and identifies areas for focused education. Partnership between academic and community oncologists produces a quality review process that is broadly applicable and adaptable to changing medical knowledge.",0,0,
314,315,Primary care physicians' use of lumbar spine imaging tests: effects of guidelines and practice pattern feedback,"OBJECTIVE: To reduce variability in primary care physicians' use of procedures for imaging the lumbar spine. DESIGN: Controlled intervention using clinical practice guideline and practice pattern feedback. STUDY SAMPLE: Sixty-seven internists and 28 family practitioners in a large, group-model HMO. MEASUREMENTS AND MAIN RESULTS: Intervention group physicians received the clinical practice guideline for low back pain, followed after 4 months by three bimonthly feedback reports on their current use rates for lumber spine x-rays and computed tomography and magnetic resonance imaging scans of the lumbar spine. Control group physicians received neither the guideline nor the feedback reports. Automated radiology utilization data were used to compare intervention and control group physicians' changes in use rates and variability in use rates over the course of the study period. Neither the guideline alone nor the guideline plus feedback was associated with a significant decrease in use rates or in the variability in use rates for the lumbar spine imaging procedures under study. CONCLUSIONS: Clinical practice guidelines and practice pattern feedback fail to achieve their goals when features of the practice setting and patient expectations and behavior are not identified and addressed.",0,0,
315,316,A theory of international bioethics: the negotiable and the non-negotiable,"The preceding article in this issue of the Kennedy Institute of Ethics Journal presents the argument that ""moral fundamentalism,"" the position that international bioethics rests on ""basic"" or ""fundamental"" moral prinicples that are universally accepted in all eras and cultures, collapses under a variety of multicultural and postmodern critiques. The present article looks to the contractarian tradition of Hobbes and Locke -- as reinterpreted by David Gauthier, Robert Nozick, and John Rawls -- for an alternative justification for international bioethics. Drawing on the central themes of this tradition, it is argued that international bioethics can be rationally reconstructed as a negotiated moral order that respects culturally and individually defined areas of nonnegotiability. Further, the theory of a negotiated moral order is consistent with traditional ideals about human rights, is flexible enough to absorb the genuine insights of multiculturalism and postmodernism, and yet is strong enough to justify transcultural and transtemporal moral judgments, including the condemnation of the Nazi doctors at Nuremberg. This theory also is consistent with the history of the ethics of human subjects experimentation and offers insights into current controversies such as the controversy over changing the consent rule for experiments in emergency medicine and the controversy over exempting certain clinical trials of inexpensive treatments for preventing the perinatal transmission of AIDS from the ethical standards of the sponsoring country.",0,0,
