,record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
148,149,Systems of care for ST-segment-elevation myocardial infarction: a report From the American Heart Association's Mission: Lifeline,"BACKGROUND: National guidelines call for participation in systems to rapidly diagnose and treat ST-segment-elevation myocardial infarction (STEMI). In order to characterize currently implemented STEMI reperfusion systems and identify practices common to system organization, the American Heart Association surveyed existing systems throughout the United States. METHODS AND RESULTS: A STEMI system was defined as an integrated group of separate entities focused on reperfusion therapy for STEMI within a geographic region that included at least 1 hospital that performs percutaneous coronary intervention and at least 1 emergency medical service agency. Systems meeting this definition were invited to participate in a survey of 42 questions based on expert panel opinion and knowledge of existing systems. Data were collected through the American Heart Association Mission: Lifeline website. Between April 2008 and January 2010, 381 unique systems involving 899 percutaneous coronary intervention hospitals in 47 states responded to the survey, of which 255 systems (67%) involved urban regions. The predominant funding sources for STEMI systems were percutaneous coronary intervention hospitals (n = 320, 84%) and /or cardiology practices (n = 88, 23%). Predominant system characteristics identified by the survey included: STEMI patient acceptance at percutaneous coronary intervention hospital regardless of bed availability (N = 346, 97%)""; single phone call activation of catheterization laboratory (N = 335, 92%); emergency department physician activation of laboratory without cardiology consultation (N = 318, 87%); data registry participation (N = 311, 84%);"" and prehospital activation of the laboratory through emergency department notification without cardiology notification (N = 297, 78%). The most common barriers to system implementation were hospital (n = 139, 37%) and cardiology group competition (n = 81, 21%) and emergency medical services transport and finances (n = 99, 26%). CONCLUSIONS: This survey broadly describes the organizational characteristics of collaborative efforts by hospitals and emergency medical services to provide timely reperfusion in the United States. These findings serve as a benchmark for existing systems and should help guide healthcare teams in the process of organizing care for patients with STEMI.",0,0,
149,150,Big pharma and health care: unsolvable conflict of interests between private enterprise and public health,"A landmark paper on Game Theory showed that individual maximization of profit necessarily endangers the public good, and since the problem has no technical solution, ""it requires a fundamental extension in morality"" (1). We propose here that public health, as a public good, now emerges as a grave example of this problem. Recent events and reports increasingly suggest misalignment between the interests of the pharmaceutical industry and those of public health. Johnson & Johnson illegally and effectively promoted Propulsid off-label for children despite internal company documents raising safety concerns. Death in drug trial has been described as a ""trade secret."" On Vioxx, Topol wrote: ""Sadly, it is clear that Merck's commercial interest exceeded its concern about the drug's toxicity"" (2). More and more concerns are raised by scholars and major journal editors about the type and the quality of published evidence, often biased towards efficacy of new products. The industry, funding over 80% of trials, sets up a research agenda guided more by marketing than by clinical considerations. Smart statistical and epidemiological tactics help obtain the desired results. Budget for marketing is by far greater than for research. Massive advertising to physicians and to the public gets increasingly sophisticated: ghost writing, professional guidelines, targeting of consumer groups and manipulating media for disease mongering. Pervasive lobbying and political ties limit the independence of regulatory bodies. Obligation to shareholders overriding public health considerations is not unique to the pharmaceutical industry. The chemical, tobacco and food industries share similar tactics: proclaiming doubts about safety issues, buying researchers, infiltrating universities, boards, media and legislative agencies. By contrast, powerful and cheap health promoting activities, poorly supported by industry because they are too cheap and not patented, are markedly underutilized: technologies for changing behavior (e.g., cardiac rehabilitation), palliative care and use of old, effective and safe drugs - all could benefit from industry's tools of marketing and quality. As those most affected are the sick, the poor and the least educated, free market successes appear to pose unsolvable challenges to social justice in public health.",0,0,
150,151,A cluster randomized trial of standard quality improvement versus patient-centered interventions to enhance depression care for African Americans in the primary care setting: study protocol NCT00243425,"BACKGROUND: Several studies document disparities in access to care and quality of care for depression for African Americans. Research suggests that patient attitudes and clinician communication behaviors may contribute to these disparities. Evidence links patient-centered care to improvements in mental health outcomes"";"" therefore, quality improvement interventions that enhance this dimension of care are promising strategies to improve treatment and outcomes of depression among African Americans. This paper describes the design of the BRIDGE (Blacks Receiving Interventions for Depression and Gaining Empowerment) Study. The goal of the study is to compare the effectiveness of two interventions for African-American patients with depression--a standard quality improvement program and a patient-centered quality improvement program. The main hypothesis is that patients in the patient-centered group will have a greater reduction in their depression symptoms, higher rates of depression remission, and greater improvements in mental health functioning at six, twelve, and eighteen months than patients in the standard group. The study also examines patient ratings of care and receipt of guideline-concordant treatment for depression. METHODS/DESIGN: A total of 36 primary care clinicians and 132 of their African-American patients with major depressive disorder were recruited into a cluster randomized trial. The study uses intent-to-treat analyses to compare the effectiveness of standard quality improvement interventions (academic detailing about depression guidelines for clinicians and disease-oriented care management for their patients) and patient-centered quality improvement interventions (communication skills training to enhance participatory decision-making for clinicians and care management focused on explanatory models, socio-cultural barriers, and treatment preferences for their patients) for improving outcomes over 12 months of follow-up. DISCUSSION: The BRIDGE Study includes clinicians and African-American patients in under-resourced community-based practices who have not been well-represented in clinical trials to improve depression care. The patient-centered and culturally targeted approach to depression care is a relatively new one that has not been tested in most previous studies. The study will provide evidence about whether patient-centered accommodations improve quality of care and outcomes to a greater extent than standard quality improvement strategies for African Americans with depression. TRIAL REGISTRATION: ClinicalTrials.gov NCT00243425.",0,0,
151,152,Translation of obesity practice guidelines: interprofessional perspectives regarding the impact of public health nurse system-level intervention,"OBJECTIVE: The purpose of the study was to investigate the perceptions of administrators and clinicians regarding a public health facilitated collaborative supporting the translation into practice of the Institute for Clinical Systems Improvement (ICSI) Adult Obesity Guideline. DESIGN AND SAMPLE: This qualitative study was conducted with 10 health care organizations participating in a voluntary, interprofessional obesity management collaborative. A purposive sample of 39 participants included two to three clinicians and an administrator from each organization. Interview analysis focused on how the intervention affected participants and their practices. RESULTS: Four themes described participant experiences of obesity guideline translation: (1) a shift from powerlessness to positive motivation, (2) heightened awareness coupled with improved capacity to respond, (3) personal ownership and use of creativity, and (4) a sense of the importance of increased interprofessional collaboration. CONCLUSIONS: The investigation of interprofessional perspectives illuminates the feelings and perceptions of clinician and administrator participants regarding obesity practice guideline translation. These themes suggest that positive motivation, improved capacity, personal creative ownership, and interprofessional collaboration may be conducive to successful evidence-based obesity guideline implementation. Further research is needed to evaluate these findings relative to translating the ICSI obesity guideline and other guidelines into practice in diverse clinical settings.",0,0,
152,153,Passive smoking exposure and risk of COPD among adults in China: the Guangzhou Biobank Cohort Study,"BackgroundChronic obstructive pulmonary disease (COPD) is a leading cause of mortality in China, where the population is also exposed to high levels of passive smoking, yet little information exists on the effects of such exposure on COPD. We examined the relation between passive smoking and COPD and respiratory symptoms in an adult Chinese population."";"" BackgroundChronic obstructive pulmonary disease (COPD) is a leading cause of mortality in China, where the population is also exposed to high levels of passive smoking, yet little information exists on the effects of such exposure on COPD. We examined the relation between passive smoking and COPD and respiratory symptoms in an adult Chinese population.",0,0,
153,154,Impact of regular collaboration between infectious diseases and critical care practitioners on antimicrobial utilization and patient outcome,"OBJECTIVE: Antimicrobial stewardship programs have been shown to help reduce the use of unnecessary antimicrobial agents in the hospital setting. To date, there has been very little data focusing on high-use areas, such as the medical ICU. A prospective intervention was done to assess guideline compliance, antimicrobial expenditure, and healthcare cost when an infectious disease fellow interacts regularly with the medical ICU team. DESIGN: A 3-month retrospective chart review was followed by a 3-month prospective intervention the following year. Two hundred forty-six total charts were reviewed to assess generally accepted guideline compliance, demographics, and microbiologic results. SETTING: Twenty-four-bed medical ICU at an 861-bed tertiary care, university teaching hospital in North Carolina. SUBJECTS: Patients receiving antibiotics in the medical ICU. INTERVENTION: During the intervention period, the infectious disease fellow reviewed the charts, including physician notes and microbiology data, and discussed antimicrobial use with the medical ICU team. MEASUREMENTS AND MAIN RESULTS: Antimicrobial use, treatment duration, Acute Physiology and Chronic Health Evaluation II scores, length of stay, mechanical ventilation days, and mortality rates were compared during the two periods. RESULTS: No baseline statistically significant differences in the two groups were noted (i.e., age, gender, race, or Acute Physiology and Chronic Healthcare Evaluation II scores). Indications for antibiotics included healthcare-associated (53%) and community-acquired pneumonias (17%). Significant reductions were seen in extended-spectrum penicillins (p=0.0080), carbapenems (p=0.0013), vancomycin (p=0.0040), and metronidazole (p=0.0004) following the intervention. Antimicrobial modification led to an increase in narrow-spectrum penicillins (p=0.0322). The intervention group had a significantly lower rate of treatments that did not correspond to guidelines (p<0.0001). There was a reduction in mechanical ventilation days (p=0.0053), length of stay (p=0.0188), and hospital mortality (p=0.0367). The annual calculated healthcare savings was $89,944 in early antibiotic cessation alone. CONCLUSION: Active communication with an infectious disease practitioner can significantly reduce medical ICU antibiotic overuse by earlier modification or cessation of antibiotics without increasing mortality. This in turn can reduce healthcare costs, foster prodigious education, and strengthen relations between the subspecialties.",0,0,
154,155,Are the NHS national outcomes frameworks past their sell-by date?,,0,0,
155,156,Quality of pharmaceutical advertisements in medical journals: a systematic review,"BACKGROUND: Journal advertising is one of the main sources of medicines information to doctors. Despite the availability of regulations and controls of drug promotion worldwide, information on medicines provided in journal advertising has been criticized in several studies for being of poor quality. However, no attempt has been made to systematically summarise this body of research. We designed this systematic review to assess all studies that have examined the quality of pharmaceutical advertisements for prescription products in medical and pharmacy journals. METHODS AND FINDINGS: Studies were identified via searching electronic databases, web library, search engine and reviewing citations (1950 - February 2006). Only articles published in English and examined the quality of information included in pharmaceutical advertisements for prescription products in medical or pharmacy journals were included. For each eligible article, a researcher independently extracted the data on the study methodology and outcomes. The data were then reviewed by a second researcher. Any disagreements were resolved by consensus. The data were analysed descriptively. The final analysis included 24 articles. The studies reviewed advertisements from 26 countries. The number of journals surveyed in each study ranged from four to 24 journals. Several outcome measures were examined including references and claims provided in advertisements, availability of product information, adherence to codes or guidelines and presentation of risk results. The majority of studies employed a convenience-sampling method. Brand name, generic name and indications were usually provided. Journal articles were commonly cited to support pharmaceutical claims. Less than 67% of the claims were supported by a systematic review, a meta-analysis or a randomised control trial. Studies that assessed misleading claims had at least one advertisement with a misleading claim. Two studies found that less than 28% of claims were unambiguous clinical claims. Most advertisements with quantitative information provided risk results as relative risk reduction. Studies were conducted in 26 countries only and then the generalizability of the results is limited. CONCLUSIONS: Evidence from this review indicates that low quality of journal advertising is a global issue. As information provided in journal advertising has the potential to change doctors' prescribing behaviour, ongoing efforts to increase education about drug promotion are crucial. The results from our review suggest the need for a global pro-active and effective regulatory system to ensure that information provided in medical journal advertising is supporting the quality use of medicines.",0,0,
156,157,Evidence-based behavioral medicine: what is it and how do we achieve it?,"The goal of evidence-based medicine is ultimately to improve patient outcomes and quality of care. Systematic reviews of the available published evidence are required to identify interventions that lead to improvements in behavior, health, and well-being. Authoritative literature reviews depend on the quality of published research and research reports. The Consolidated Standards for Reporting Trials (CONSORT) Statement (www.consort-statement.org) was developed to improve the design and reporting of interventions involving randomized clinical trials (RCTs) in medical journals. We describe the 22 CONSORT guidelines and explain their application to behavioral medicine research and to evidence-based practice. Additional behavioral medicine-specific guidelines (e.g., treatment adherence) are also presented. Use of these guidelines by clinicians, educators, policymakers, and researchers who design, report, and evaluate or review RCTs will strengthen the research itself and accelerate efforts to apply behavioral medicine research to improve the processes and outcomes of behavioral medicine practice.",0,0,
157,158,The effects of a theory-based training program on nurses' self-efficacy and behavior for smoking cessation counseling,"BACKGROUND: Cigarette smoking continues to put Americans at risk for serious health consequences and early death. Nurses play an important role in disseminating smoking cessation interventions to patients in the hospital. However, nurses are not prepared for smoking cessation counseling. METHOD: A quasi-experimental design was used. Fifteen nurses participated in the Clinical Practice Guideline ""5 A's"" brief intervention training program, completing a survey during three time periods. RESULTS: There were several statistically significant changes in the dependent variables for self-efficacy and behavior for smoking cessation counseling. CONCLUSION: Results of this study support further research and theory-based training for nurses.",0,0,
158,159,Proposed revision of the Declaration of Helsinki,,0,0,
159,160,"User satisfaction and frustration with a handheld, pen-based guideline implementation system for asthma","OBJECTIVE: To evaluate clinicians' satisfaction and frustrations with the use of a handheld computer system that implements a guideline for management of childhood asthma exacerbations. SETTING: Nine primary-care pediatric practices. DESIGN: Survey component of a randomized, prospective before-after trial. INTERVENTION: Newton MessagePad outfitted with custom software (called ""AsthMonitor"") that assists in documentation of clinical findings and provides guideline-based recommendations. RESULTS: Overall, 3 users gave strongly positive global ratings while 6 users were neutral. The majority used the documentation functions concurrently with care. Except for recommendations to administer oxygen (which were unsupported by evidence), users found the recommendations appropriate and appreciated the reminders. Seven of 9 participants believed it took more time to document with AsthMonitor. CONCLUSIONS: Handheld computers are acceptable to some office-based practitioners to provide guideline-based advice within the context of the clinical encounter.",0,1,
160,161,Bipolar disorder center for Pennsylvanians: implementing an effectiveness trial to improve treatment for at-risk patients,"OBJECTIVE: Adolescents, elderly persons, African Americans, and rural residents with bipolar disorder are less likely than their middle-aged, white, urban counterparts to be diagnosed, receive adequate treatment, remain in treatment once identified, and have positive outcomes. The Bipolar Disorder Center for Pennsylvanians (BDCP) study was designed to address these disparities. This report highlights the methods used to recruit, screen, and enroll a cohort of difficult-to-recruit individuals with bipolar disorder. METHODS: Study sites included three specialty clinics for bipolar disorder in a university setting and a rural behavioral health clinic. Study operations were standardized, and all study personnel were trained in study procedures. Several strategies were used for recruitment. RESULTS: It was possible to introduce the identical assessment and screening protocol in settings regardless of whether they had a history of implementing research protocols. This protocol was also able to be used across the age spectrum, in urban and rural areas, and in a racially diverse cohort of participants. Across the four sites 515 individuals with bipolar disorder were enrolled as a result of these methods (69 African Americans and 446 non-African Americans). Although clinical characteristics at study entry did not differ appreciably between African Americans and non-African Americans, the pathways into treatment differed significantly. CONCLUSIONS: Rigorous recruitment and assessment procedures can be successfully introduced in different settings and with different patient cohorts, thus facilitating access to high-quality treatment for individuals who frequently do not receive appropriate care for bipolar disorder.",0,0,
161,162,Dissemination of effectiveness and outcomes research,"Effectiveness and outcomes research seeks to improve patients' health outcomes by improving the quality of the health care they receive. Dissemination of the findings of such research is a necessary step in that process. This paper reviews what is known about designing and disseminating effective information packages aimed at health care providers (mainly physicians), where effectiveness means promoting behavior change on the part of practitioners that leads to better patient care. Practice-relevant research information is delivered to providers through publication of results from randomized clinical trials, dissemination of consensus recommendations, development and use of computer-based aids to clinical decision making, and provision of continuing medical education. Each of these areas offers numerous examples of the exceedingly modest behavioral response that can be expected from the mere provision of information. The literature also offers some principles that may improve the chances for success, including the desirability of techniques that involve face-to-face interaction, promoting the active involvement of the learner, repeating the message, making recommendations explicit and relevant to clinical practice, and making use of opinion leaders and peer influence. Little basic research has been done on providers' motivations and actual decision-making processes. Research aimed at furthering a behavioral science of providers could yield new insights on effective dissemination strategies as well.",0,1,
162,163,Between collegial conversation and controlled trials: hospital-based neurologists' sources of information and their practical knowledge in the treatment of stroke patients,"The application of evidence-based and standardized knowledge is an important basis for coordinated and effective clinical work. A multicenter study, which was conducted in 30 clinical neurology departments and included 99 junior and senior registrars, addressed aspects of practical knowledge of stroke treatment by open structured oral interviews which were analyzed with respect to interphysician and guideline conformity. In addition, the participants were asked to rate the usefulness of various informational sources and describe their informational sources used according to the aspects of practical knowledge addressed. The respective departmental directors were questioned about the sources of medical knowledge accessible in their clinic. In almost all hospitals, physicians had access to a library and the Internet. However, departments differed with respect to their information management (frequency and type of medical education, quality management, participation in research activities). In accordance with other studies, the knowledge sources reported most often were textbooks, journals and clinical studies. For most sources, the usefulness rankings largely corresponded to the rankings of user behavior. Both were only weak predictors for interphysician and guideline conformity. They are more closely related to the within-department homogeneity of practical knowledge than to interdepartmental and guideline conformity. Within-department homogeneity is enhanced by the use of recent, published and evidence-based sources and topical interaction with clinical colleagues. Guideline conformity was related to the use of databases and professional journals. A preference for colleagues from out-patient practices diminished both interphysician and guideline conformity. It seems there is still untapped potential for within-department knowledge management, such as medical education, implementation and use of guidelines and topical discussions, which may enhance the homogeneity and guideline conformity of the practical knowledge that clinicians apply.",0,0,
163,164,Professional and lay social support for hysterectomy patients,"This paper describes a study of social support for women undergoing hysterectomy, and shows how original research plans had to be modified when early interviews revealed women's need for basic information and their desire to obtain this from the researcher. The modified design allowed comparisons between one group of women receiving information as part of the research interview and a second group receiving no such help. Post-hysterectomy follow-up at 3 months showed significant differences between the 2 groups, with the 'information group' being less hostile but more critical of their hospital treatment. The study also confirms previous findings by the same author of generally high levels of satisfaction, health and resumption of activities after hysterectomy. With regard to social support, it is suggested that full-time housewives are in particular need of support from nurses due to their relative isolation from other sources of support and information. However, all interviewees would have liked more information and support from health care professionals. Despite the acknowledged limitations of the study, some guidelines are offered for nurses attempting to increase levels of lay and professional support for their patients.",0,0,
164,165,A handheld computer smoking intervention tool and its effects on physician smoking cessation counseling,"OBJECTIVE: The objective of this study was to evaluate a handheld computer smoking cessation intervention tool designed to assist physicians in their smoking cessation counseling with patients. METHODS: This study used a pre/post survey design, with a 4-month trial period for the software. Study participants included 22 faculty and resident physicians from the University of Virginia. Paired samples t tests were used to assess mean differences in the 4 main subscales (physician behavior, attitudes, comfort related to counseling patients about smoking cessation, and knowledge). RESULTS: No statistically significant mean differences were found for physician behavior (mean increase = 0.44, P = .55) or physician attitude (mean increase = 0.44, P = .16). A statistically significant mean increase of 2.29 was observed for the physician comfort subscale (t = 3.87, df = 16, P = .001). Physicians indicated improved comfort in counseling patients about smoking cessation (P = .007) and improved comfort in using the Public Health Service Clinical Practice Guidelines (P = .012). CONCLUSION: Physician comfort level in counseling patients about smoking cessation can be improved through handheld computer software. When used in conjunction with other practice modifications, this tool has the potential to improve physician smoking cessation intervention practices.",0,1,
165,166,Effect of computerised evidence based guidelines on management of asthma and angina in adults in primary care: cluster randomised controlled trial.,"Abstract Objective: To evaluate the use of a computerised support system for decision making for implementing evidence based clinical guidelines for the management of asthma and angina in adults in primary care.  Design: A before and after pragmatic cluster randomised controlled trial utilising a two by two incomplete block design.  Setting: 60 general practices in north east England.  Participants: General practitioners and practice nurses in the study practices and their patients aged 18 or over with angina or asthma.  Main outcome measures: Adherence to the guidelines, based on review of case notes and patient reported generic and condition specific outcome measures.  Results: The computerised decision support system had no significant effect on consultation rates, process of care measures (including prescribing), or any patient reported outcomes for either condition. Levels of use of the software were low.  Conclusions: No effect was found of computerised evidence based guidelines on the management of asthma or angina in adults in primary care. This was probably due to low levels of use of the software, despite the system being optimised as far as was technically possible. Even if the technical problems of producing a system that fully supports the management of chronic disease were solved, there remains the challenge of integrating the systems into clinical encounters where busy practitioners manage patients with complex, multiple conditions.",0,1,
166,167,"Risk Factors for Methotrexate-Induced Lung Injury in Patients with Rheumatoid Arthritis: A Multicenter, Case-Control Study","BACKGROUND: Toxicity limits the use of methotrexate. OBJECTIVE: To identify risk factors for methotrexate-induced lung injury in patients with rheumatoid arthritis. DESIGN: Case-control study. SETTING: One private and five academic rheumatology practices. PARTICIPANTS: Methotrexate recipients with rheumatoid arthritis with and without lung injury. MEASUREMENTS: Potential risk factors examined were sociodemographic and lifestyle characteristics, medical history, clinical and ancillary features and treatment of rheumatoid arthritis before methotrexate therapy, and characteristics of methotrexate therapy. Cases of lung injury were defined according to the modified criteria of Searles and McKendry. RESULTS: Ninety-four percent of the study participants were white, and 67% were women. Case-patients (n = 29) were older than controls (n = 82) (61.5 compared with 54.5 years of age). The strongest predictors of lung injury, after adjustment for other variables, were older age (odds ratio [OR], 5.1 [95% CI, 1.2 to 21.1]), diabetes (OR, 35.6 [CI, 1.3 to infinity]), rheumatoid pleuropulmonary involvement (OR, 7.1 [CI, 1.1 to 45.4]), previous use of disease-modifying antirheumatic drugs (OR, 5.6 [CI, 1.2 to 27.0]), and hypoalbuminemia (OR, 19.5 [CI, 3.5 to 109.7]). Previous use of disease-modifying antirheumatic drugs and hypoalbuminemia had very large attributable risks. CONCLUSION: Knowledge of the risk factors that predispose patients with rheumatoid arthritis to the toxic effects of methotrexate on the lung may provide a rationale for monitoring high-risk patients and may facilitate their management.",0,0,
167,168,Exploring the gap between knowledge and behavior: a qualitative study of clinician action following an educational intervention,"PURPOSE: Many medical education interventions improve clinicians' knowledge but fail to change behavior. The authors exposed this knowledge-behavior gap through standardized clinical interactions, thus allowing in-depth exploration of the contributing factors. METHOD: A typical evidence-based educational intervention in one clinical domain (early signs of autism) was administered to family medicine residents at the University of Toronto in 2001-02, and change in knowledge was assessed through a multiple-choice test. Six to eight weeks later, participants' relevant knowledge was documented, and their clinical behavior was observed during four interactions with standardized patients. Factors producing a knowledge-behavior discrepancy were then explored using semistructured interviews, which were audiotaped, transcribed, and analyzed using grounded theory methods. RESULTS: Half of participants demonstrated varying degrees of knowledge-behavior gap. Eight main rationalizations (relationships, patient agenda, knowledge deficit, clinical style, means to an end, ideals, autism stigma, and systems barriers) were used to justify choices of clinical behavior, and the same rationalizations were used to justify opposite choices of behavior. Two conditions that promote clinical action based on knowledge (level of certainty and sense of urgency) were identified. CONCLUSION: The knowledge-behavior gap was exposed and factors reported to influence clinicians' decisions about whether to implement new knowledge were elicited. That identical rationalizations were used to justify opposite behaviors implies these factors may not be behavioral determinants. Sense of urgency and level of certainty promote clinical action based on knowledge"";"" focusing on these may increase the impact of education on practice.",0,0,
168,169,DRUGS system enhancing adherence of Chinese surgeons to antibiotic use guidelines during perioperative period,"OBJECTIVE: Irrational use of antimicrobial agents for preventing postoperative SSIs is a common phenomenon in China, which results in more bacterial resistance, higher hospital infection rates, extra costs of antimicrobial agents. The aim of the study is to evaluate the effect of Drug Rational Usage Guidelines System (DRUGS) on the surgeon's prescription behavior of antimicrobial agents. METHODS: 10 common surgical operations which included 1543 cases (where 778 cases using paper-based guidelines and 765 cases using DRUGS) were selected and their demographic and clinical data were collected. The selected operations include thyroid resection, breast mass resection, myomectomy, etc. The evaluation criteria were antibiotic administrative categories, the time of initial dose, duration of administration, length of stay, the costs of antibiotics, SSIs and drug adverse reactions(ADR). RESULTS: The antimicrobial agents were mostly administrated within 0.5 h to 2 h before incision, 656 patients (85.75%) were intervened with DRUGS and 256 (32.90%) with paper-based guidelines according to the protocol. For the clean wounds incision, 547 patients (91.62%) were within 24 h of withdrawal antibiotics with using paper-based guidelines versus 91 (14.79%) with using DRUGS. A total of 19 kinds of antibiotics were used in the 1543 cases. The leading three on the list of frequency were piperacillin and sulbactam sodium, cefathiamidine and cefoperazone. While after the intervention, the list of frequency changed to cefazolin, cefathiamidine, cefoperazone. The average hospital stay was (7.00+/-4.31)d with paper-based guidelines and (2.54+/-1.57)d with DRUGS, respectively. The average cost of antibiotics was yen(3481.36+/-2584.46) with paper-based guidelines and yen(1693.39+/-1478.27) with DRUGS, respectively. However, there were no significant differences in the incidence of SSIs and ADR between two groups. CONCLUSION: In this study, the increased availability of antibiotic guidelines at the time of drug ordering, combined with DRUGS, was associated with an enhanced surgeon adherence to guidelines.",0,0,
169,170,One-year outcomes of surgical versus nonsurgical treatments for discogenic back pain: a community-based prospective cohort study,"BACKGROUND CONTEXT: The clinical entity ""discogenic back pain"" remains controversial at fundamental levels, including its pathophysiology, diagnostic criteria, and optimal treatment. This is true despite availability of four randomized trials comparing the efficacy of surgical and nonsurgical treatments. One trial showed benefit for lumbar fusion compared with unstructured nonoperative care, and three others showed roughly similar results for lumbar surgery and structured rehabilitation. PURPOSE: To compare outcomes of community-based surgical and nonsurgical treatments for patients with chronic back pain attributed to degeneration at one or two lumbar disc levels. DESIGN: Prospective observational cohort study. PATIENT SAMPLE: Patients presenting with axial back pain to academic and private practice orthopedic surgeons and neurosurgeons in a large metropolitan area. OUTCOME MEASURES: Roland-Morris back disability score (primary outcome), current rating of overall pain severity on a numerical scale, back and leg pain bothersomeness measures, the physical function scale of the short-form 36 version 2 questionnaire, use of medications for pain, work status, emergency department visits, hospitalizations, and further surgery. METHODS: Patients receiving spine surgery within 6 months of enrollment were designated as the ""surgical treatment"" group and the remainder as ""nonsurgical treatment."" Outcomes were assessed at 3, 6, 9, and 12 months after enrollment. RESULTS: We enrolled 495 patients with discogenic back pain presenting for initial surgical consultation in offices of 16 surgeons. Eighty-six patients (17%) had surgery within 6 months of enrollment. Surgery consisted of instrumented fusion (79%), disc replacement (12%), laminectomy, or discectomy (9%). Surgical patients reported more severe pain and physical disability at baseline and were more likely to have had prior surgery. Adjusting for baseline differences among groups, surgery showed a limited benefit over nonsurgical treatment of 5.4 points on the modified (23-point) Roland disability questionnaire (primary outcome) 1 year after enrollment. Using a composite definition of success incorporating 30% improvement in the Roland score, 30% improvement in pain, no opioid pain medication use, and working (if relevant), the 1-year success rate was 33% for surgery and 15% for nonsurgical treatment. The rate of reoperation was 11% in the surgical group"";"" the rate of surgery after treatment designation in the nonsurgical group was 6% at 12 months after enrollment. CONCLUSIONS: The surgical group showed greater improvement at 1 year compared with the nonsurgical group, although the composite success rate for both treatment groups was only fair. The results should be interpreted cautiously because outcomes are short term, and treatment was not randomly assigned. Only 5% of nonsurgical patients received cognitive behavior therapy. Nonsurgical treatment that patients received was variable and mostly not compliant with major guidelines.",0,0,
170,171,Developing the protocol for the evaluation of the health foundation's' engaging with quality initiative'–an emergent approach,"In 2004 a UK charity, The Health Foundation, established the 'Engaging with Quality Initiative' to explore and evaluate the benefits of engaging clinicians in quality improvement in healthcare. Eight projects run by professional bodies or specialist societies were commissioned in various areas of acute care. A developmental approach to the initiative was adopted, accompanied by a two level evaluation: eight project self-evaluations and a related external evaluation. This paper describes how the protocol for the external evaluation was developed. The challenges faced included large variation between and within the projects (in approach, scope and context, and in understanding of quality improvement), the need to support the project teams in their self-evaluations while retaining a necessary objectivity, and the difficulty of evaluating the moving target created by the developmental approach adopted in the initiative. An initial period to develop the evaluation protocol proved invaluable in helping us to explore these issues.",0,0,
171,172,Defensive Medicine Among High-Risk Specialist Physicians in a Volatile Malpractice Environment,"Context How often physicians alter their clinical behavior because of the threat of malpractice liability, termed defensive medicine, and the consequences of those changes, are central questions in the ongoing medical malpractice reform debate.  Objective To study the prevalence and characteristics of defensive medicine among physicians practicing in high-liability specialties during a period of substantial instability in the malpractice environment.  Design, Setting, and Participants Mail survey of physicians in 6 specialties at high risk of litigation (emergency medicine, general surgery, orthopedic surgery, neurosurgery, obstetrics/gynecology, and radiology) in Pennsylvania in May 2003.  Main Outcome Measures Number of physicians in each specialty reporting defensive medicine or changes in scope of practice and characteristics of defensive medicine (assurance and avoidance behavior).  Results A total of 824 physicians (65%) completed the survey. Nearly all (93%) reported practicing defensive medicine. “Assurance behavior” such as ordering tests, performing diagnostic procedures, and referring patients for consultation, was very common (92%). Among practitioners of defensive medicine who detailed their most recent defensive act, 43% reported using imaging technology in clinically unnecessary circumstances. Avoidance of procedures and patients that were perceived to elevate the probability of litigation was also widespread. Forty-two percent of respondents reported that they had taken steps to restrict their practice in the previous 3 years, including eliminating procedures prone to complications, such as trauma surgery, and avoiding patients who had complex medical problems or were perceived as litigious. Defensive practice correlated strongly with respondents’ lack of confidence in their liability insurance and perceived burden of insurance premiums.  Conclusion Defensive medicine is highly prevalent among physicians in Pennsylvania who pay the most for liability insurance, with potentially serious implications for cost, access, and both technical and interpersonal quality of care.",0,0,
